market,timestamp,bar_index,position_side_before_manage,position_side_after_manage,runtime_close,avg_entry,atr_unscaled,runtime_price_scale,runtime_add_on_profit_distance,profit_threshold_price,runtime_in_profit,len_trades,len_trades_lt_2_pass,add_on_gap_bars_pass,all_long2_gates_passed,add_long_signal,bars_since_long1_entry,active_long_entry_timestamp,position_size
ETHUSDT,2023-04-13T08:00:00+00:00,9303,long,long,1.9854e-05,1.91219e-05,28.50920253416191,1e-08,2.2807362027329532e-07,1.9349973620273295e-05,True,1,True,True,True,True,5,2023-04-12T12:00:00+00:00,52689683.0
FILUSDT,2021-09-04T00:00:00+00:00,1884,long,long,8.333e-07,7.752e-07,2.0547834223491797,1e-08,1.643826737879344e-08,7.916382673787934e-07,True,1,True,True,True,True,4,2021-09-03T08:00:00+00:00,1289649817.0
FILUSDT,2021-03-24T08:00:00+00:00,902,long,long,8.895e-07,8.38e-07,3.7700029999434497,1e-08,3.01600239995476e-08,8.681600239995475e-07,True,1,True,True,True,True,5,2021-03-23T12:00:00+00:00,1192721061.0
FILUSDT,2021-04-16T04:00:00+00:00,1039,long,long,1.899991e-06,1.7280000000000002e-06,7.619878990398902,1e-08,6.095903192319122e-08,1.7889590319231915e-06,True,1,True,True,True,True,7,2021-04-15T00:00:00+00:00,578576326.0
FILUSDT,2021-09-04T16:00:00+00:00,1888,long,long,9.222e-07,8.031333738906004e-07,2.4715883831141956,1e-08,1.9772707064913568e-08,8.22906080955514e-07,True,2,False,True,False,True,8,2021-09-03T08:00:00+00:00,1241913069.0
FILUSDT,2021-09-04T20:00:00+00:00,1889,long,long,9.504e-07,8.031333738906004e-07,2.7136177843203244,1e-08,2.1708942274562597e-08,8.248423161651631e-07,True,2,False,True,False,True,9,2021-09-03T08:00:00+00:00,1241913069.0
FILUSDT,2021-09-05T08:00:00+00:00,1892,long,long,9.913e-07,8.031333738906004e-07,3.0455642391223585,1e-08,2.436451391297887e-08,8.274978878035793e-07,True,2,False,True,False,True,12,2021-09-03T08:00:00+00:00,1241913069.0
FILUSDT,2021-09-05T12:00:00+00:00,1893,long,long,1.1076e-06,8.031333738906004e-07,3.750166793470761,1e-08,3.000133434776609e-08,8.331347082383665e-07,True,2,False,True,False,True,13,2021-09-03T08:00:00+00:00,1241913069.0
FILUSDT,2021-03-24T12:00:00+00:00,903,long,long,9.27716e-07,8.629217730518592e-07,3.9347599285189174,1e-08,3.147807942815134e-08,8.943998524800106e-07,True,2,False,False,False,True,6,2021-03-23T12:00:00+00:00,1155553657.0
FILUSDT,2021-09-05T16:00:00+00:00,1894,long,long,1.1613e-06,8.031333738906004e-07,4.161583451079993,1e-08,3.329266760863995e-08,8.364260414992403e-07,True,2,False,True,False,True,14,2021-09-03T08:00:00+00:00,1241913069.0
FILUSDT,2021-04-30T16:00:00+00:00,1126,long,long,1.61e-06,1.5782e-06,4.644044099412471,1e-08,3.7152352795299775e-08,1.6153523527952998e-06,False,1,True,True,False,True,4,2021-04-30T00:00:00+00:00,633575531.0
LINKUSDT,2019-11-12T16:00:00+00:00,1734,long,long,2.84e-08,2.7591000000000002e-08,0.05513820632016272,1e-08,4.4110565056130176e-10,2.8032105650561302e-08,True,1,True,True,True,True,4,2019-11-12T00:00:00+00:00,36287568503.0
LINKUSDT,2019-06-25T00:00:00+00:00,891,long,long,2.0061e-08,1.8169e-08,0.08210222307454493,1e-08,6.568177845963595e-10,1.882581778459636e-08,True,1,True,True,True,True,7,2019-06-23T20:00:00+00:00,54920502532.0
LINKUSDT,2019-05-28T16:00:00+00:00,727,long,long,1.3223e-08,1.2119e-08,0.09051364549249098,1e-08,7.241091639399279e-10,1.2843109163939928e-08,True,1,True,True,True,True,5,2019-05-27T20:00:00+00:00,82456147948.0
LINKUSDT,2020-01-17T00:00:00+00:00,2126,long,long,2.6355e-08,2.3584e-08,0.0960985461807438,1e-08,7.687883694459505e-10,2.4352788369445952e-08,True,1,True,True,True,True,5,2020-01-16T04:00:00+00:00,21223667994.0
LINKUSDT,2019-10-25T12:00:00+00:00,1625,long,long,2.7918e-08,2.6979000000000003e-08,0.09958130591991667,1e-08,7.966504473593333e-10,2.7775650447359337e-08,True,1,True,True,True,True,2,2019-10-25T04:00:00+00:00,37134068788.0
LINKUSDT,2020-04-18T08:00:00+00:00,2679,long,long,3.5636e-08,3.3481e-08,0.10398171526980846,1e-08,8.318537221584676e-10,3.431285372215847e-08,True,1,True,True,True,True,12,2020-04-16T08:00:00+00:00,14933752900.0
LINKUSDT,2019-06-17T08:00:00+00:00,845,long,long,1.8791e-08,1.6568e-08,0.11139467700508154,1e-08,8.911574160406525e-10,1.745915741604065e-08,True,1,True,True,True,True,4,2019-06-16T16:00:00+00:00,60214620980.0
LINKUSDT,2020-04-23T12:00:00+00:00,2710,long,long,3.8347000000000006e-08,3.5978e-08,0.11553211881614711,1e-08,9.24256950529177e-10,3.6902256950529174e-08,True,1,True,True,True,True,8,2020-04-22T04:00:00+00:00,27796558606.0
LINKUSDT,2019-06-28T16:00:00+00:00,913,long,long,2.7483e-08,2.2879000000000003e-08,0.1684148812727989,1e-08,1.3473190501823914e-09,2.4226319050182395e-08,True,1,True,True,True,True,5,2019-06-27T20:00:00+00:00,43671022730.0
LINKUSDT,2020-02-14T12:00:00+00:00,2297,long,long,4.3023e-08,3.9503e-08,0.18727576958990994,1e-08,1.4982061567192795e-09,4.100120615671928e-08,True,1,True,True,True,True,3,2020-02-14T00:00:00+00:00,25344879643.0
LINKUSDT,2020-08-08T12:00:00+00:00,3352,long,long,1.0965999999999999e-07,1.0128600000000001e-07,0.3959239235244728,1e-08,3.167391388195783e-09,1.044533913881958e-07,True,1,True,True,True,True,4,2020-08-07T20:00:00+00:00,4934047331.0
LINKUSDT,2025-07-16T16:00:00+00:00,14171,long,long,1.6870000000000002e-07,1.557e-07,0.44149844890337786,1e-08,3.5319875912270233e-09,1.5923198759122702e-07,True,1,True,True,True,True,7,2025-07-15T12:00:00+00:00,3214537683.0
LINKUSDT,2024-11-18T12:00:00+00:00,12730,long,long,1.515e-07,1.437e-07,0.5771542441430916,1e-08,4.6172339531447325e-09,1.4831723395314472e-07,True,1,True,True,True,True,3,2024-11-18T00:00:00+00:00,6977254685.0
LINKUSDT,2020-11-24T00:00:00+00:00,3997,long,long,1.56862e-07,1.5014200000000002e-07,0.5947180841946521,1e-08,4.757744673557217e-09,1.5489974467355723e-07,True,1,True,True,True,True,8,2020-11-22T16:00:00+00:00,6692042849.0
LINKUSDT,2025-01-06T12:00:00+00:00,13024,long,long,2.438e-07,2.33e-07,0.6281963851140536,1e-08,5.025571080912429e-09,2.3802557108091245e-07,True,1,True,True,True,True,6,2025-01-05T12:00:00+00:00,4302825241.0
LINKUSDT,2024-11-25T08:00:00+00:00,12771,long,long,1.8649999999999998e-07,1.7010000000000002e-07,0.7863523455951318,1e-08,6.2908187647610546e-09,1.7639081876476107e-07,True,1,True,True,True,True,4,2024-11-24T16:00:00+00:00,2945917937.0
LINKUSDT,2024-11-27T20:00:00+00:00,12786,long,long,1.8660000000000002e-07,1.734e-07,0.7885249924474038,1e-08,6.308199939579231e-09,1.7970819993957923e-07,True,1,True,True,True,True,6,2024-11-26T20:00:00+00:00,5777022433.0
LINKUSDT,2021-10-16T08:00:00+00:00,5955,long,long,2.807e-07,2.702e-07,0.8145568571812793,1e-08,6.516454857450236e-09,2.7671645485745024e-07,True,1,True,True,True,True,4,2021-10-15T16:00:00+00:00,3713088012.0
LINKUSDT,2025-08-17T04:00:00+00:00,14360,long,long,2.429e-07,2.27e-07,0.8191718346400202,1e-08,6.553374677120162e-09,2.3355337467712018e-07,True,1,True,True,True,True,3,2025-08-16T16:00:00+00:00,4416324983.0
LINKUSDT,2025-08-12T12:00:00+00:00,14332,long,long,2.402e-07,2.145e-07,0.8565493189620323,1e-08,6.8523945516962595e-09,2.2135239455169626e-07,True,1,True,True,True,True,3,2025-08-12T00:00:00+00:00,4670543981.0
LTCUSDT,2019-04-02T12:00:00+00:00,476,long,long,7.043000000000001e-07,6.691e-07,1.4255615944961926,1e-08,1.1404492755969542e-08,6.805044927559695e-07,True,1,True,True,True,True,2,2019-04-02T04:00:00+00:00,1492746457.0
LTCUSDT,2025-09-12T20:00:00+00:00,14604,long,long,1.1803e-06,1.15e-06,1.7250267987289196,1e-08,1.3800214389831358e-08,1.1638002143898314e-06,True,1,True,True,True,True,7,2025-09-11T16:00:00+00:00,436956599.0
LTCUSDT,2020-02-12T00:00:00+00:00,2366,long,long,7.798e-07,7.618000000000001e-07,1.8487142432833659,1e-08,1.4789713946266927e-08,7.765897139462669e-07,True,1,True,True,True,True,3,2020-02-11T12:00:00+00:00,1315236976.0
LTCUSDT,2020-02-08T08:00:00+00:00,2344,long,long,7.601e-07,7.409000000000001e-07,1.9182512017445306,1e-08,1.5346009613956248e-08,7.562460096139564e-07,True,1,True,True,True,True,1,2020-02-08T04:00:00+00:00,1351958288.0
LTCUSDT,2020-11-16T04:00:00+00:00,4034,long,long,6.829000000000001e-07,6.604000000000001e-07,1.9789092738557734,1e-08,1.5831274190846187e-08,6.762312741908463e-07,True,1,True,True,True,True,1,2020-11-16T00:00:00+00:00,1516959950.0
LTCUSDT,2020-08-17T16:00:00+00:00,3491,long,long,6.737000000000001e-07,6.188e-07,2.2082389128760904,1e-08,1.7665911303008725e-08,6.364659113030087e-07,True,1,True,True,True,True,7,2020-08-16T12:00:00+00:00,809512166.0
LTCUSDT,2020-12-16T12:00:00+00:00,4216,long,long,8.831000000000001e-07,8.234e-07,2.7595540345538914,1e-08,2.2076432276431132e-08,8.454764322764312e-07,True,1,True,True,True,True,1,2020-12-16T08:00:00+00:00,1217771609.0
LTCUSDT,2025-10-09T20:00:00+00:00,14766,long,long,1.2590000000000001e-06,1.1901e-06,2.7896540296761794,1e-08,2.2317232237409437e-08,1.2124172322374094e-06,True,1,True,True,True,True,1,2025-10-09T16:00:00+00:00,844074249.0
LTCUSDT,2020-11-19T12:00:00+00:00,4054,long,long,8.049e-07,7.293e-07,3.3062147600731837,1e-08,2.6449718080585472e-08,7.557497180805855e-07,True,1,True,True,True,True,5,2020-11-18T16:00:00+00:00,687501506.0
LTCUSDT,2025-08-08T16:00:00+00:00,14393,long,long,1.2558000000000001e-06,1.1827e-06,3.3363511015570784,1e-08,2.6690808812456628e-08,1.2093908088124566e-06,True,1,True,True,True,True,13,2025-08-06T12:00:00+00:00,424952295.0
LTCUSDT,2025-08-12T16:00:00+00:00,14417,long,long,1.2887e-06,1.2444e-06,3.6390563543104784,1e-08,2.911245083448383e-08,1.273512450834484e-06,True,1,True,True,True,True,1,2025-08-12T12:00:00+00:00,807373811.0
LTCUSDT,2019-05-26T20:00:00+00:00,800,long,long,1.11e-06,1.0148e-06,4.099397511880804,1e-08,3.2795180095046435e-08,1.0475951800950464e-06,True,1,True,True,True,True,4,2019-05-26T04:00:00+00:00,985600745.0
LTCUSDT,2019-05-15T12:00:00+00:00,732,long,long,9.493000000000001e-07,9.117e-07,4.110427962231786,1e-08,3.288342369785429e-08,9.445834236978543e-07,True,1,True,True,True,True,2,2019-05-14T20:00:00+00:00,1096758856.0
LTCUSDT,2019-06-10T08:00:00+00:00,887,long,long,1.244e-06,1.1632e-06,4.194318160140164,1e-08,3.355454528112132e-08,1.1967545452811212e-06,True,1,True,True,True,True,2,2019-06-10T00:00:00+00:00,860723904.0
LTCUSDT,2025-02-19T04:00:00+00:00,13370,long,long,1.3479e-06,1.2975e-06,4.655638199984237,1e-08,3.72451055998739e-08,1.334745105599874e-06,True,1,True,True,True,True,2,2025-02-18T20:00:00+00:00,774709648.0
LTCUSDT,2025-02-14T08:00:00+00:00,13341,long,long,1.3005e-06,1.2379e-06,4.806669812629965,1e-08,3.8453358501039723e-08,1.2763533585010399e-06,True,1,True,True,True,True,10,2025-02-12T16:00:00+00:00,811792773.0
LTCUSDT,2021-10-15T16:00:00+00:00,6035,long,long,1.907e-06,1.8450000000000001e-06,5.648244148405661,1e-08,4.518595318724529e-08,1.8901859531872454e-06,True,1,True,True,True,True,4,2021-10-15T00:00:00+00:00,546770586.0
LTCUSDT,2020-12-25T08:00:00+00:00,4269,long,long,1.2202e-06,1.1113e-06,6.424161916563522,1e-08,5.139329533250818e-08,1.1626932953325083e-06,True,1,True,True,True,True,3,2020-12-24T20:00:00+00:00,903606890.0
LTCUSDT,2021-04-05T12:00:00+00:00,4876,long,long,2.0933000000000004e-06,2.0366e-06,6.442137059465335,1e-08,5.153709647572268e-08,2.0881370964757228e-06,True,1,True,True,True,True,1,2021-04-05T08:00:00+00:00,494117336.0
LTCUSDT,2021-02-09T00:00:00+00:00,4543,long,long,1.7225e-06,1.6408000000000002e-06,6.450334985437442,1e-08,5.1602679883499545e-08,1.6924026798834998e-06,True,1,True,True,True,True,3,2021-02-08T12:00:00+00:00,611954830.0
NEARUSDT,2020-12-30T04:00:00+00:00,397,long,long,1.2509e-08,1.1513e-08,0.06272367460588195,1e-08,5.017893968470556e-10,1.2014789396847057e-08,True,1,True,True,True,True,6,2020-12-29T04:00:00+00:00,43407463297.0
NEARUSDT,2020-12-31T16:00:00+00:00,406,long,long,1.3724000000000001e-08,1.2775e-08,0.06323380906343874,1e-08,5.0587047250751e-10,1.3280870472507511e-08,True,1,True,True,True,True,3,2020-12-31T04:00:00+00:00,78269497549.0
NEARUSDT,2021-01-03T00:00:00+00:00,420,long,long,1.4851000000000002e-08,1.3587000000000001e-08,0.06913342655115948,1e-08,5.530674124092758e-10,1.4140067412409277e-08,True,1,True,True,True,True,7,2021-01-01T20:00:00+00:00,73631633464.0
NEARUSDT,2021-01-16T00:00:00+00:00,498,long,long,2.0257e-08,1.7772e-08,0.11206718829274911,1e-08,8.965375063419929e-10,1.866853750634199e-08,True,1,True,True,True,True,2,2021-01-15T16:00:00+00:00,56239908294.0
NEARUSDT,2021-02-05T00:00:00+00:00,618,long,long,2.7315e-08,2.5767000000000002e-08,0.14354671379859954,1e-08,1.1483737103887964e-09,2.6915373710388798e-08,True,1,True,True,True,True,2,2021-02-04T16:00:00+00:00,38864112548.0
NEARUSDT,2021-01-24T00:00:00+00:00,546,long,long,2.5663e-08,2.3892000000000003e-08,0.16180325057583878,1e-08,1.2944260046067103e-09,2.5186426004606713e-08,True,1,True,True,True,True,6,2021-01-23T00:00:00+00:00,41886205241.0
NEARUSDT,2021-02-07T08:00:00+00:00,632,long,long,3.1343000000000005e-08,2.877e-08,0.173594351105696,1e-08,1.3887548088455678e-09,3.0158754808845565e-08,True,1,True,True,True,True,1,2021-02-07T04:00:00+00:00,34829082243.0
NEARUSDT,2021-02-12T04:00:00+00:00,661,long,long,3.8436e-08,3.2903e-08,0.21730606499373506,1e-08,1.7384485199498807e-09,3.464144851994988e-08,True,1,True,True,True,True,7,2021-02-11T00:00:00+00:00,30468508330.0
NEARUSDT,2021-04-03T04:00:00+00:00,961,long,long,6.3399e-08,6.1011e-08,0.2506283095931178,1e-08,2.0050264767449426e-09,6.301602647674495e-08,True,1,True,True,True,True,17,2021-03-31T08:00:00+00:00,16442832288.0
NEARUSDT,2021-04-06T04:00:00+00:00,979,long,long,6.5064e-08,6.0884e-08,0.2550018586109579,1e-08,2.0400148688876636e-09,6.292401486888767e-08,True,1,True,True,True,True,8,2021-04-04T20:00:00+00:00,16463638311.0
NEARUSDT,2024-05-15T20:00:00+00:00,7793,long,long,8.052e-08,7.667e-08,0.2600574316704875,1e-08,2.0804594533639003e-09,7.87504594533639e-08,True,1,True,True,True,True,2,2024-05-15T12:00:00+00:00,12997667829.0
NEARUSDT,2024-05-09T20:00:00+00:00,7757,long,long,7.479e-08,7.227000000000001e-08,0.26261650986819596,1e-08,2.1009320789455675e-09,7.437093207894558e-08,True,1,True,True,True,True,2,2024-05-09T12:00:00+00:00,13794662848.0
NEARUSDT,2024-11-23T12:00:00+00:00,8943,long,long,6.461000000000001e-08,5.79e-08,0.277620102621948,1e-08,2.220960820975584e-09,6.012096082097558e-08,True,1,True,True,True,True,10,2024-11-21T20:00:00+00:00,8596042885.0
NEARUSDT,2021-10-24T04:00:00+00:00,2185,long,long,9.594e-08,9.029e-08,0.2907570483445978,1e-08,2.3260563867567828e-09,9.261605638675678e-08,True,1,True,True,True,True,9,2021-10-22T16:00:00+00:00,5534797342.0
NEARUSDT,2024-11-28T20:00:00+00:00,8975,long,long,7.015e-08,6.518e-08,0.3003077013904151,1e-08,2.402461611123321e-09,6.758246161112332e-08,True,1,True,True,True,True,12,2024-11-26T20:00:00+00:00,15268224712.0
NEARUSDT,2021-04-11T04:00:00+00:00,1009,long,long,6.910400000000001e-08,6.4137e-08,0.3090184181143489,1e-08,2.4721473449147913e-09,6.66091473449148e-08,True,1,True,True,True,True,16,2021-04-08T12:00:00+00:00,15642363858.0
NEARUSDT,2022-03-28T08:00:00+00:00,3116,long,long,1.3429e-07,1.2859000000000002e-07,0.404891567403092,1e-08,3.239132539224736e-09,1.3182913253922476e-07,True,1,True,True,True,True,5,2022-03-27T12:00:00+00:00,7775979629.0
NEARUSDT,2021-09-19T12:00:00+00:00,1977,long,long,9.89e-08,9.138e-08,0.5104445271406568,1e-08,4.0835562171252546e-09,9.546355621712525e-08,True,1,True,True,True,True,2,2021-09-19T04:00:00+00:00,10950155190.0
NEARUSDT,2022-04-01T20:00:00+00:00,3143,long,long,1.474e-07,1.3889e-07,0.5677314786369979,1e-08,4.541851829095984e-09,1.43431851829096e-07,True,1,True,True,True,True,2,2022-04-01T12:00:00+00:00,7200984337.0
NEARUSDT,2021-09-07T20:00:00+00:00,1907,long,long,8.674e-08,7.086e-08,0.6376443040392752,1e-08,5.101154432314202e-09,7.59611544323142e-08,True,1,True,True,True,True,1,2021-09-07T16:00:00+00:00,14119347297.0
SOLUSDT,2021-04-06T20:00:00+00:00,1361,long,long,2.5054800000000003e-07,2.30306e-07,1.2849806261633543,1e-08,1.0279845009306834e-08,2.4058584500930686e-07,True,1,True,True,True,True,4,2021-04-06T04:00:00+00:00,4326061530.0
SOLUSDT,2021-08-10T08:00:00+00:00,2114,long,long,4.0795000000000005e-07,3.9272e-07,1.3802744698804918,1e-08,1.1042195759043935e-08,4.0376219575904394e-07,True,1,True,True,True,True,6,2021-08-09T08:00:00+00:00,2539091407.0
SOLUSDT,2021-04-09T04:00:00+00:00,1375,long,long,2.81507e-07,2.65957e-07,1.4689659823281564,1e-08,1.1751727858625252e-08,2.7770872785862523e-07,True,1,True,True,True,True,10,2021-04-07T12:00:00+00:00,3747894582.0
SOLUSDT,2021-08-13T20:00:00+00:00,2135,long,long,4.483e-07,4.2253e-07,1.5248083317342946,1e-08,1.2198466653874359e-08,4.3472846665387436e-07,True,1,True,True,True,True,5,2021-08-13T00:00:00+00:00,1180549265.0
SOLUSDT,2021-08-15T12:00:00+00:00,2145,long,long,4.8704e-07,4.6767000000000006e-07,1.750360443500501,1e-08,1.4002883548004008e-08,4.81672883548004e-07,True,1,True,True,True,True,1,2021-08-15T08:00:00+00:00,2133566607.0
SOLUSDT,2024-10-19T20:00:00+00:00,9113,long,long,1.5979e-06,1.5389e-06,2.6382080161615313,1e-08,2.110566412929225e-08,1.5600056641292923e-06,True,1,True,True,True,True,10,2024-10-18T04:00:00+00:00,654197125.0
SOLUSDT,2024-02-13T00:00:00+00:00,7614,long,long,1.1302e-06,1.0886e-06,2.650481183868187,1e-08,2.1203849470945495e-08,1.1098038494709455e-06,True,1,True,True,True,True,3,2024-02-12T12:00:00+00:00,925777179.0
SOLUSDT,2024-02-14T08:00:00+00:00,7622,long,long,1.1566e-06,1.1151000000000001e-06,2.794431971755813,1e-08,2.2355455774046504e-08,1.1374554557740467e-06,True,1,True,True,True,True,4,2024-02-13T16:00:00+00:00,903954923.0
SOLUSDT,2021-04-22T00:00:00+00:00,1452,long,long,3.5875900000000004e-07,3.12561e-07,2.8989486307494654,1e-08,2.3191589045995724e-08,3.3575258904599574e-07,True,1,True,True,True,True,10,2021-04-20T08:00:00+00:00,3185199617.0
SOLUSDT,2025-07-14T00:00:00+00:00,10716,long,long,1.6711000000000002e-06,1.6254e-06,3.15184670334787,1e-08,2.5214773626782962e-08,1.6506147736267828e-06,True,1,True,True,True,True,2,2025-07-13T16:00:00+00:00,618064604.0
SOLUSDT,2021-04-24T16:00:00+00:00,1468,long,long,4.2100400000000003e-07,3.5282200000000006e-07,3.409842662394594,1e-08,2.7278741299156756e-08,3.801007412991568e-07,True,1,True,True,True,True,8,2021-04-23T08:00:00+00:00,2820690853.0
SOLUSDT,2025-07-16T12:00:00+00:00,10731,long,long,1.6845e-06,1.6398e-06,3.410779315826272,1e-08,2.728623452661018e-08,1.66708623452661e-06,True,1,True,True,True,True,4,2025-07-15T20:00:00+00:00,612540990.0
SOLUSDT,2025-07-20T12:00:00+00:00,10755,long,long,1.8196000000000001e-06,1.7728e-06,3.6407999603586254,1e-08,2.9126399682869006e-08,1.801926399682869e-06,True,1,True,True,True,True,10,2025-07-18T20:00:00+00:00,567035752.0
SOLUSDT,2024-10-27T12:00:00+00:00,9159,long,long,1.7577000000000001e-06,1.7152000000000001e-06,3.6627112323788373,1e-08,2.93016898590307e-08,1.7445016898590308e-06,True,1,True,True,True,True,5,2024-10-26T16:00:00+00:00,587358589.0
SOLUSDT,2024-10-23T16:00:00+00:00,9136,long,long,1.7302000000000002e-06,1.6641e-06,3.8954580464965636,1e-08,3.116366437197251e-08,1.6952636643719726e-06,True,1,True,True,True,True,2,2024-10-23T08:00:00+00:00,605401517.0
SOLUSDT,2021-05-18T08:00:00+00:00,1610,long,long,5.4516e-07,4.6850000000000005e-07,3.9155013976434887,1e-08,3.132401118114791e-08,4.99824011181148e-07,True,1,True,True,True,True,9,2021-05-16T20:00:00+00:00,2126793690.0
SOLUSDT,2025-07-21T04:00:00+00:00,10759,long,long,1.9007e-06,1.8671e-06,4.197532217508399,1e-08,3.358025774006719e-08,1.9006802577400672e-06,True,1,True,True,True,True,1,2025-07-21T00:00:00+00:00,538470684.0
SOLUSDT,2024-05-20T04:00:00+00:00,8197,long,long,1.7803000000000001e-06,1.6930000000000001e-06,4.318969788527396,1e-08,3.455175830821917e-08,1.7275517583082193e-06,True,1,True,True,True,True,3,2024-05-19T16:00:00+00:00,595082412.0
SOLUSDT,2021-08-27T16:00:00+00:00,2218,long,long,8.564000000000001e-07,8.140000000000001e-07,4.32527230390209,1e-08,3.460217843121672e-08,8.486021784312168e-07,True,1,True,True,True,True,4,2021-08-27T00:00:00+00:00,1229921718.0
SOLUSDT,2025-08-12T16:00:00+00:00,10894,long,long,1.9063999999999999e-06,1.817e-06,4.534548978919993,1e-08,3.627639183135995e-08,1.8532763918313598e-06,True,1,True,True,True,True,1,2025-08-12T12:00:00+00:00,553455231.0
TRXUSDT,2023-09-25T20:00:00+00:00,10296,long,long,8.466000000000001e-10,8.406e-10,0.0005281865201057002,1e-08,4.225492160845602e-12,8.448254921608456e-10,True,1,True,True,True,True,5,2023-09-25T00:00:00+00:00,1183519461254.0
TRXUSDT,2023-05-20T12:00:00+00:00,9526,long,long,7.271e-10,7.058000000000001e-10,0.00058036332394642,1e-08,4.6429065915713605e-12,7.104429065915715e-10,True,1,True,True,True,True,6,2023-05-19T12:00:00+00:00,1410086435231.0
TRXUSDT,2023-09-28T16:00:00+00:00,10313,long,long,8.635e-10,8.543e-10,0.000604122365485469,1e-08,4.832978923883753e-12,8.591329789238838e-10,True,1,True,True,True,True,2,2023-09-28T08:00:00+00:00,1164579067595.0
TRXUSDT,2023-05-05T08:00:00+00:00,9435,long,long,7.012999999999999e-10,6.886000000000001e-10,0.0006593479713105016,1e-08,5.274783770484013e-12,6.938747837704841e-10,True,1,True,True,True,True,10,2023-05-03T16:00:00+00:00,1445333357229.0
TRXUSDT,2023-10-29T08:00:00+00:00,10497,long,long,9.484e-10,9.285e-10,0.000687959880155509,1e-08,5.503679041244072e-12,9.34003679041244e-10,True,1,True,True,True,True,15,2023-10-26T20:00:00+00:00,535854039039.0
TRXUSDT,2024-09-23T08:00:00+00:00,12477,long,long,1.527e-09,1.52e-09,0.0007435006535926013,1e-08,5.948005228740811e-12,1.5259480052287407e-09,True,1,True,True,True,True,1,2024-09-23T04:00:00+00:00,655492226687.0
TRXUSDT,2019-06-17T20:00:00+00:00,932,long,long,3.383e-10,3.281e-10,0.0007698894844697744,1e-08,6.159115875758196e-12,3.3425911587575817e-10,True,1,True,True,True,True,6,2019-06-16T20:00:00+00:00,3041876370748.0
TRXUSDT,2024-06-29T04:00:00+00:00,11960,long,long,1.2449000000000001e-09,1.2206000000000001e-09,0.0007875426843622232,1e-08,6.300341474897785e-12,1.2269003414748978e-09,True,1,True,True,True,True,7,2024-06-28T00:00:00+00:00,408065134581.0
TRXUSDT,2023-11-05T08:00:00+00:00,10539,long,long,9.891e-10,9.801e-10,0.0008220751109855403,1e-08,6.576600887884323e-12,9.866766008878842e-10,True,1,True,True,True,True,2,2023-11-05T00:00:00+00:00,1015773295840.0
TRXUSDT,2023-10-23T20:00:00+00:00,10464,long,long,9.219e-10,9.059e-10,0.0008941781749127592,1e-08,7.153425399302074e-12,9.130534253993021e-10,True,1,True,True,True,True,5,2023-10-23T00:00:00+00:00,1098262900904.0
TRXUSDT,2023-11-09T00:00:00+00:00,10561,long,long,9.938e-10,9.83e-10,0.0009017511439544507,1e-08,7.214009151635606e-12,9.902140091516356e-10,True,1,True,True,True,True,2,2023-11-08T16:00:00+00:00,1012439263740.0
TRXUSDT,2024-02-14T04:00:00+00:00,11144,long,long,1.2825e-09,1.2223e-09,0.0009115209888013958,1e-08,7.292167910411167e-12,1.2295921679104111e-09,True,1,True,True,True,True,35,2024-02-08T08:00:00+00:00,407330025342.0
TRXUSDT,2023-05-02T16:00:00+00:00,9419,long,long,6.937e-10,6.838e-10,0.0009667599531973486,1e-08,7.73407962557879e-12,6.915340796255787e-10,True,1,True,True,True,True,3,2023-05-02T04:00:00+00:00,1455371490451.0
TRXUSDT,2019-04-07T04:00:00+00:00,504,long,long,2.863e-10,2.6349999999999997e-10,0.000969596708275553,1e-08,7.756773666204424e-12,2.712567736662044e-10,True,1,True,True,True,True,18,2019-04-04T04:00:00+00:00,3793169828747.0
TRXUSDT,2024-10-30T04:00:00+00:00,12698,long,long,1.6769999999999999e-09,1.6539999999999999e-09,0.0010446307385584299,1e-08,8.35704590846744e-12,1.6623570459084672e-09,True,1,True,True,True,True,4,2024-10-29T12:00:00+00:00,602237574147.0
TRXUSDT,2024-10-11T12:00:00+00:00,12586,long,long,1.611e-09,1.588e-09,0.0010560781857501277,1e-08,8.448625486001022e-12,1.596448625486001e-09,True,1,True,True,True,True,2,2024-10-11T04:00:00+00:00,627259051438.0
TRXUSDT,2024-10-03T20:00:00+00:00,12540,long,long,1.577e-09,1.566e-09,0.0011585402211164145,1e-08,9.268321768931316e-12,1.5752683217689314e-09,True,1,True,True,True,True,1,2024-10-03T16:00:00+00:00,636173222105.0
TRXUSDT,2024-10-12T04:00:00+00:00,12590,long,long,1.6220000000000002e-09,1.598e-09,0.0011602730389215282,1e-08,9.282184311372226e-12,1.6072821843113723e-09,True,1,True,True,True,True,1,2024-10-12T00:00:00+00:00,623377823881.0
TRXUSDT,2021-02-08T08:00:00+00:00,4539,long,long,3.787e-10,3.597e-10,0.001407350818726558,1e-08,1.1258806549812465e-11,3.7095880654981245e-10,True,1,True,True,True,True,3,2021-02-07T20:00:00+00:00,2771273125775.0
TRXUSDT,2021-03-19T12:00:00+00:00,4774,long,long,5.576e-10,5.329e-10,0.0014918982921991906,1e-08,1.1935186337593525e-11,5.448351863375936e-10,True,1,True,True,True,True,4,2021-03-18T20:00:00+00:00,1876303637597.0
