market,trade_tag,side,entry_timestamp,exit_timestamp,entry_bar,exit_bar,duration_bars,entry_price,exit_price,pnl,return_pct,exit_mechanism_label,exit_mechanism_detail,exact_close_event,matched_event_bar,matched_event_timestamp,tp1_occurred,tp2_occurred,trailing_stop_occurred,stop_assignment_occurred,stop_hit_occurred_proxy,trend_fail_occurred,add_on_interaction_occurred,add_on_entry_before_exit,latest_stop_kind,latest_stop_price,exit_to_stop_distance_pct,classification_confidence,notes
BCHUSDT,Long1,long,2021-02-10 20:00:00+00:00,2021-02-11 08:00:00+00:00,2584,2587,3.0,494.85,520.43,25.86099220719993,0.05169243205011598,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,2587,2021-02-11 08:00:00+00:00,True,False,False,True,False,False,False,False,long_breakeven_floor_stop,4.9641705534009e-06,104837251.14546847,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2021-02-12 20:00:00+00:00,2021-02-14 12:00:00+00:00,2596,2606,10.0,576.43,654.3860193349474,67.33718247378323,0.13523935141291643,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2605,2021-02-14 08:00:00+00:00,False,False,True,True,True,False,True,False,long_trailing_stop,6.543860193349474e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-02-10 20:00:00+00:00,2021-02-14 12:00:00+00:00,2584,2606,22.0,494.85,654.3860193349474,161.2884969815787,0.3223926833079669,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2605,2021-02-14 08:00:00+00:00,True,True,True,True,True,False,True,True,long_trailing_stop,6.543860193349474e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-02-16 20:00:00+00:00,2021-02-20 04:00:00+00:00,2620,2640,20.0,705.39,721.09,11.163097524000026,0.022257191057429182,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,2640,2021-02-20 04:00:00+00:00,True,False,False,True,False,False,False,False,long_breakeven_floor_stop,7.075163649253517e-06,101918489.61697398,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long1,long,2021-02-16 20:00:00+00:00,2021-02-20 12:00:00+00:00,2620,2642,22.0,705.39,707.4810095735409,1.4867607302398416,0.0029643311835167996,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2641,2021-02-20 08:00:00+00:00,True,False,False,True,True,False,False,False,long_breakeven_floor_stop,7.074810095735409e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-03-14 16:00:00+00:00,2021-03-15 04:00:00+00:00,2775,2778,3.0,567.52,537.0358553806078,-53.88744523477418,-0.05371466136769132,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2777,2021-03-15 00:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,5.370358553806078e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long2,long,2021-04-05 08:00:00+00:00,2021-04-05 12:00:00+00:00,2905,2906,1.0,596.82,618.68,9.08946013799996,0.03662745886531926,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,2906,2021-04-05 12:00:00+00:00,True,False,False,True,False,False,True,False,long_breakeven_floor_stop,5.836220375645579e-06,106006962.44191152,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long1,long,2021-04-05 00:00:00+00:00,2021-04-05 12:00:00+00:00,2903,2906,3.0,575.01,618.68,38.07456770369996,0.07594650527816893,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,2906,2021-04-05 12:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,5.836220375645579e-06,106006962.44191152,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2021-04-05 08:00:00+00:00,2021-04-06 12:00:00+00:00,2905,2912,7.0,596.82,618.8932753155848,9.178140497295917,0.036984811694622755,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2911,2021-04-06 08:00:00+00:00,True,True,True,True,True,False,True,False,long_trailing_stop,6.188932753155848e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-04-05 00:00:00+00:00,2021-04-06 12:00:00+00:00,2903,2912,9.0,575.01,618.8932753155848,38.260516076559185,0.07631741241993151,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2911,2021-04-06 08:00:00+00:00,True,True,True,True,True,False,True,True,long_trailing_stop,6.188932753155848e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-04-07 12:00:00+00:00,2021-04-10 04:00:00+00:00,2918,2934,16.0,625.69,663.29,30.154955599999887,0.060093656603109835,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,2934,2021-04-10 04:00:00+00:00,True,False,False,True,False,False,False,False,long_breakeven_floor_stop,6.2748235512008815e-06,105706557.05501637,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2021-04-10 12:00:00+00:00,2021-04-12 08:00:00+00:00,2936,2947,11.0,675.76,665.0186016426533,-7.938717895817134,-0.01589528583720068,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2946,2021-04-12 04:00:00+00:00,False,False,True,True,True,False,True,False,long_trailing_stop,6.650186016426533e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-04-07 12:00:00+00:00,2021-04-12 08:00:00+00:00,2918,2947,29.0,625.69,665.0186016426533,31.54128248821118,0.06285636919665194,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2946,2021-04-12 04:00:00+00:00,True,False,True,True,True,False,True,True,long_trailing_stop,6.650186016426533e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-04-13 00:00:00+00:00,2021-04-13 08:00:00+00:00,2951,2953,2.0,673.52,717.01,32.41864980319999,0.0645712079819456,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,2953,2021-04-13 08:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,6.754310925564624e-06,106155905.6352963,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2021-04-13 08:00:00+00:00,2021-04-14 12:00:00+00:00,2953,2960,7.0,717.01,760.6263748452287,30.397795649309412,0.060830915670951224,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2959,2021-04-14 08:00:00+00:00,False,True,True,True,True,False,True,False,long_trailing_stop,7.606263748452287e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-04-13 00:00:00+00:00,2021-04-14 12:00:00+00:00,2951,2960,9.0,673.52,760.6263748452287,64.93150204302545,0.12933004936041792,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2959,2021-04-14 08:00:00+00:00,True,True,True,True,True,False,True,True,long_trailing_stop,7.606263748452287e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-04-16 12:00:00+00:00,2021-04-16 20:00:00+00:00,2972,2974,2.0,1001.05,1026.5971046487243,25.657676094238685,0.025520308324983088,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,2973,2021-04-16 16:00:00+00:00,True,False,True,True,False,False,False,False,long_trailing_stop,1.0265971046487244e-05,99999999.0,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long1,long,2021-04-19 00:00:00+00:00,2021-04-19 12:00:00+00:00,2987,2990,3.0,1016.16,890.6403604115839,-124.21882307952345,-0.12352349983114475,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,2989,2021-04-19 08:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,8.90640360411584e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-05-02 04:00:00+00:00,2021-05-03 04:00:00+00:00,3066,3072,6.0,971.2,1021.9,26.215989461999932,0.05220345963756157,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,3072,2021-05-03 04:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,9.73715691507845e-06,104948497.71604095,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2021-05-03 04:00:00+00:00,2021-05-03 12:00:00+00:00,3072,3074,2.0,1021.9,998.3729008524627,-11.506989145545626,-0.023022897688166344,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3073,2021-05-03 08:00:00+00:00,False,False,False,True,True,False,True,False,long_breakeven_floor_stop,9.983729008524628e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-05-02 04:00:00+00:00,2021-05-03 12:00:00+00:00,3066,3074,8.0,971.2,998.3729008524627,14.050581235176939,0.027978687039191374,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3073,2021-05-03 08:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,9.983729008524628e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-05-04 08:00:00+00:00,2021-05-04 16:00:00+00:00,3079,3081,2.0,1019.4800000000001,955.97,-62.58613527240001,-0.06229646486444074,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3080,2021-05-04 12:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,9.576485949097734e-06,99824716.02890857,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-05-05 00:00:00+00:00,2021-05-05 08:00:00+00:00,3083,3085,2.0,1087.09,1200.0,52.14069309260004,0.1038644454460993,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,3085,2021-05-05 08:00:00+00:00,True,False,True,True,False,False,True,True,long_trailing_stop,1.1055310497204188e-05,108545118.5878643,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2021-05-05 08:00:00+00:00,2021-05-06 04:00:00+00:00,3085,3090,5.0,1200.0,1290.4042378452957,37.649987560239765,0.07533686487107971,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3089,2021-05-06 00:00:00+00:00,False,True,True,True,True,False,True,False,long_trailing_stop,1.2904042378452957e-05,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-05-05 00:00:00+00:00,2021-05-06 04:00:00+00:00,3083,3090,7.0,1087.09,1290.4042378452957,93.88845343058584,0.18702613200866147,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3089,2021-05-06 00:00:00+00:00,True,True,True,True,True,False,True,True,long_trailing_stop,1.2904042378452957e-05,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-05-08 16:00:00+00:00,2021-05-10 00:00:00+00:00,3105,3113,8.0,1382.82,1524.28,51.447561937200064,0.10229820222444008,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,3113,2021-05-10 00:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,1.3885013268776943e-05,109778792.18470868,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2021-05-10 00:00:00+00:00,2021-05-10 08:00:00+00:00,3113,3115,2.0,1524.28,1455.6931222195228,-22.5277104859432,-0.04499624595250029,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3114,2021-05-10 04:00:00+00:00,False,False,False,True,True,False,True,False,long_breakeven_floor_stop,1.4556931222195229e-05,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-05-08 16:00:00+00:00,2021-05-10 08:00:00+00:00,3105,3115,10.0,1382.82,1455.6931222195228,26.50321197412508,0.052698921204150206,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3114,2021-05-10 04:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,1.4556931222195229e-05,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-05-11 12:00:00+00:00,2021-05-12 00:00:00+00:00,3122,3125,3.0,1455.38,1592.32,47.346003968599966,0.09409226456320674,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,3125,2021-05-12 00:00:00+00:00,True,False,False,True,False,False,True,True,long_breakeven_floor_stop,1.4617223355838185e-05,108934504.63331649,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2021-05-12 00:00:00+00:00,2021-05-12 08:00:00+00:00,3125,3127,2.0,1592.32,1524.99,-21.180381207699973,-0.04228421422829576,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3126,2021-05-12 04:00:00+00:00,False,False,False,True,True,False,True,False,long_breakeven_floor_stop,1.526984795830532e-05,99869362.7398369,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-05-11 12:00:00+00:00,2021-05-12 08:00:00+00:00,3122,3127,5.0,1455.38,1524.99,24.0671486509,0.04782943286289498,stop_hit_proxy:long_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3126,2021-05-12 04:00:00+00:00,True,False,False,True,True,False,True,True,long_breakeven_floor_stop,1.526984795830532e-05,99869362.7398369,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-08-12 16:00:00+00:00,2021-08-13 04:00:00+00:00,3681,3684,3.0,606.18,632.72,22.041382948800074,0.04378237487215042,long_tp1_partial_close,position.close(portion=partial_exit_pct),True,3684,2021-08-13 04:00:00+00:00,True,False,False,True,False,False,False,False,long_breakeven_floor_stop,6.076925114331195e-06,104118445.10489905,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Long2,long,2021-08-13 20:00:00+00:00,2021-08-16 20:00:00+00:00,3688,3706,18.0,654.44,673.1876596518931,14.352684607355284,0.0286468731310634,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3705,2021-08-16 16:00:00+00:00,False,True,True,True,True,False,True,False,long_trailing_stop,6.7318765965189314e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-08-12 16:00:00+00:00,2021-08-16 20:00:00+00:00,3681,3706,25.0,606.18,673.1876596518931,55.64964088569706,0.11054086187583434,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3705,2021-08-16 16:00:00+00:00,True,True,True,True,True,False,True,True,long_trailing_stop,6.7318765965189314e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-08-17 00:00:00+00:00,2021-08-17 20:00:00+00:00,3707,3712,5.0,686.13,657.9144575315747,-41.44209011259537,-0.04112273544142542,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3711,2021-08-17 16:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,6.5791445753157475e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-08-23 00:00:00+00:00,2021-08-23 20:00:00+00:00,3743,3748,5.0,689.06,664.9658251404054,-35.223441681756626,-0.03496672983425919,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,3747,2021-08-23 16:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,6.649658251404054e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-10-20 12:00:00+00:00,2021-10-21 12:00:00+00:00,4094,4100,6.0,643.1,628.9759746078452,-22.115695281088836,-0.021962409255411153,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,4099,2021-10-21 08:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,6.289759746078452e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-10-22 00:00:00+00:00,2021-10-22 12:00:00+00:00,4103,4106,3.0,635.3,617.7460760548785,-27.817383969957525,-0.027630920738425213,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,4105,2021-10-22 08:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,6.177460760548785e-06,99999999.00000001,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2021-11-11 00:00:00+00:00,2021-11-14 16:00:00+00:00,4223,4245,22.0,670.2,657.4839382556964,-19.096106789707807,-0.01897353289212722,stop_hit_proxy:long_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,4244,2021-11-14 12:00:00+00:00,False,False,True,True,True,False,False,False,long_trailing_stop,6.574839382556964e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Short1,short,2022-07-14 04:00:00+00:00,2022-07-15 08:00:00+00:00,5694,5701,7.0,100.79999999999998,104.4965240045246,-36.901406361717285,-0.036671865124252134,stop_hit_proxy:short_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,5700,2022-07-15 04:00:00+00:00,False,False,False,True,True,False,False,False,short_base_stop,1.044965240045246e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Short1,short,2022-08-31 04:00:00+00:00,2022-09-02 12:00:00+00:00,5982,5996,14.0,116.6,118.97281645670816,-20.469715106323083,-0.02035005537485568,stop_hit_proxy:short_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,5995,2022-09-02 08:00:00+00:00,False,False,True,True,True,False,False,False,short_trailing_stop,1.1897281645670817e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Short1,short,2022-10-14 04:00:00+00:00,2022-10-15 08:00:00+00:00,6246,6253,7.0,109.89999999999999,108.3,7.320583887999969,0.014558689717925288,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,6253,2022-10-15 08:00:00+00:00,True,False,True,True,False,False,False,False,short_trailing_stop,1.1131710509642953e-06,97289629.29193407,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Short1,short,2022-10-14 04:00:00+00:00,2022-10-16 08:00:00+00:00,6246,6259,13.0,109.89999999999999,109.8076258599439,0.4226454008515562,0.0008405290268980181,stop_hit_proxy:short_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,6258,2022-10-16 04:00:00+00:00,True,False,False,True,True,False,False,False,short_breakeven_floor_stop,1.098076258599439e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Short1,short,2022-10-18 12:00:00+00:00,2022-10-19 20:00:00+00:00,6272,6280,8.0,108.5,105.80000000000001,12.513723911999959,0.024884792626728047,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,6280,2022-10-19 20:00:00+00:00,True,False,True,True,False,False,False,False,short_trailing_stop,1.0878456521534527e-06,97256443.23045021,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Short1,short,2022-10-18 12:00:00+00:00,2022-10-20 12:00:00+00:00,6272,6284,12.0,108.5,108.4200004877056,0.3707747444247373,0.0007373226939576538,stop_hit_proxy:short_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,6283,2022-10-20 08:00:00+00:00,True,False,False,True,True,False,False,False,short_breakeven_floor_stop,1.084200004877056e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Short1,short,2022-10-22 00:00:00+00:00,2022-10-22 12:00:00+00:00,6293,6296,3.0,106.7,109.07362026882456,-22.37590865980311,-0.02224573822703424,stop_hit_proxy:short_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,6295,2022-10-22 08:00:00+00:00,False,False,False,True,True,False,False,False,short_base_stop,1.0907362026882456e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Short1,short,2022-11-10 20:00:00+00:00,2022-11-14 00:00:00+00:00,6412,6431,19.0,102.7,98.79999999999998,19.094004072000086,0.037974683544304,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,6431,2022-11-14 00:00:00+00:00,True,False,True,True,False,False,False,False,short_trailing_stop,1.0397078808175363e-06,95026690.4609825,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Short1,short,2022-11-10 20:00:00+00:00,2022-11-14 08:00:00+00:00,6412,6433,21.0,102.7,103.2,-2.4479492449999767,-0.004868549172346581,stop_hit_proxy:short_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,6432,2022-11-14 04:00:00+00:00,True,False,False,True,True,False,False,False,short_breakeven_floor_stop,1.0251822183323366e-06,100665030.20574544,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Short1,short,2022-12-15 20:00:00+00:00,2022-12-16 08:00:00+00:00,6622,6625,3.0,107.2,103.5,17.357107888000012,0.034514925373134386,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,6625,2022-12-16 08:00:00+00:00,True,False,True,True,False,False,False,False,short_trailing_stop,1.065237329891026e-06,97161445.65206963,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Short1,short,2022-12-15 20:00:00+00:00,2022-12-16 20:00:00+00:00,6622,6628,6.0,107.2,100.1,33.30688270400002,0.06623134328358216,short_tp2_close,position.close(),True,6628,2022-12-16 20:00:00+00:00,True,True,True,True,False,False,False,False,short_trailing_stop,1.0324805625986095e-06,96950976.69982445,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Short1,short,2022-12-21 00:00:00+00:00,2022-12-22 12:00:00+00:00,6653,6662,9.0,101.40000000000002,99.8,7.939020672000071,0.015779092702169817,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,6662,2022-12-22 12:00:00+00:00,True,False,True,True,False,False,False,False,short_trailing_stop,1.0227304460930672e-06,97581918.4404997,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Short1,short,2022-12-21 00:00:00+00:00,2022-12-22 20:00:00+00:00,6653,6664,11.0,101.40000000000002,101.33650860330003,0.3150371936746804,0.000626147896449547,stop_hit_proxy:short_breakeven_floor_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,6663,2022-12-22 16:00:00+00:00,True,False,False,True,True,False,False,False,short_breakeven_floor_stop,1.0133650860330003e-06,99999999.00000001,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Short1,short,2023-04-27 04:00:00+00:00,2023-04-29 12:00:00+00:00,7416,7430,14.0,117.8,119.92556173789062,-18.158276744333193,-0.018043817808918616,stop_hit_proxy:short_trailing_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7429,2023-04-29 08:00:00+00:00,False,False,True,True,True,False,False,False,short_trailing_stop,1.1992556173789061e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Short1,short,2023-05-12 00:00:00+00:00,2023-05-14 12:00:00+00:00,7505,7520,15.0,113.0,115.72098496359563,-24.22764173522183,-0.02407951295217381,stop_hit_proxy:short_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7519,2023-05-14 08:00:00+00:00,False,False,False,True,True,False,False,False,short_base_stop,1.1572098496359563e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Short1,short,2023-05-26 08:00:00+00:00,2023-05-28 00:00:00+00:00,7591,7601,10.0,112.59999999999998,114.14216717398533,-13.77677368559661,-0.013695978454576707,stop_hit_proxy:short_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7600,2023-05-27 20:00:00+00:00,False,False,False,True,True,False,False,False,short_base_stop,1.1414216717398534e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Short1,short,2023-06-07 12:00:00+00:00,2023-06-10 00:00:00+00:00,7664,7679,15.0,111.1,108.1,13.579000440000062,0.027002700270027158,short_tp1_partial_close,position.close(portion=partial_exit_pct),True,7679,2023-06-10 00:00:00+00:00,True,True,True,True,False,False,False,False,short_trailing_stop,1.1145557170711847e-06,96989318.01230007,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Short1,short,2023-06-07 12:00:00+00:00,2023-06-10 04:00:00+00:00,7664,7680,16.0,111.1,98.79999999999998,55.67390180400006,0.11071107110711087,short_tp2_close,position.close(),True,7680,2023-06-10 04:00:00+00:00,True,True,True,True,False,False,False,False,short_trailing_stop,9.65105308708957e-07,102372246.99039492,exact,Research-only instrumentation; explicit strategy close event matched.
BCHUSDT,Short1,short,2023-06-15 12:00:00+00:00,2023-06-16 16:00:00+00:00,7712,7719,7.0,103.29999999999998,105.88571788971961,-25.192204190632083,-0.025031150916937417,stop_hit_proxy:short_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,7718,2023-06-16 12:00:00+00:00,False,False,False,True,True,False,False,False,short_base_stop,1.0588571788971962e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2024-11-12 16:00:00+00:00,2024-11-13 04:00:00+00:00,10809,10812,3.0,436.6,407.26666625312254,-67.60050183303831,-0.0671858308448865,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,10811,2024-11-13 00:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,4.0726666625312256e-06,99999998.99999999,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
BCHUSDT,Long1,long,2024-11-13 12:00:00+00:00,2024-11-14 20:00:00+00:00,10814,10822,8.0,439.09999999999997,411.10232924715996,-64.11130434367642,-0.06376149112466423,stop_hit_proxy:long_base_stop,latest trade.sl assignment before unmatched close; broker stop reason not exported,False,10821,2024-11-14 16:00:00+00:00,False,False,False,True,True,False,False,False,long_base_stop,4.1110232924715995e-06,99999999.0,proxy,Research-only instrumentation; stop-hit labels are proxies where broker reason is unavailable.
