symbol,base_population,field,display_field,field_kind,is_major_candidate_field,expected_direction,observed_direction,supports_expected_direction,contradicts_expected_direction,sample_too_small_to_interpret,clean_count,adverse_dominant_count,clean_avg,clean_median,adverse_dominant_avg,adverse_dominant_median,delta_clean_minus_adverse,median_delta_clean_minus_adverse
LTCUSDT,executed_short1,entry_minus_di,minus_di,pre_entry_numeric,False,higher_clean,lower_clean,False,True,False,3,7,23.240137432148703,24.26469436589824,26.739635519790976,24.863520404206643,-3.499498087642273,-0.5988260383084025
LTCUSDT,executed_short1,entry_di_spread,di_spread,pre_entry_numeric,True,lower_clean,higher_clean,False,True,False,3,7,-8.166813092857174,-11.19380134973304,-10.459766263235307,-10.64020630843195,2.2929531703781336,-0.5535950413010902
LTCUSDT,executed_short1,entry_rsi,entry_rsi,pre_entry_numeric,False,lower_clean,lower_clean,True,False,False,3,7,44.6544200293363,45.535643156788986,45.14467403256862,45.027925662895534,-0.49025400323232304,0.5077174938934519
LTCUSDT,executed_short1,entry_short_resumption_strong,entry_short_resumption_strong,pre_entry_boolean,True,higher_clean,lower_clean,False,True,False,3,7,0.0,0.0,0.2857142857142857,0.0,-0.2857142857142857,0.0
LTCUSDT,executed_short1,entry_short_resumption,entry_short_resumption,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,7,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,executed_short1,entry_short_pullback,entry_short_pullback,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,7,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,executed_short1,entry_exec_bear_structure,entry_exec_bear_structure,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,7,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,executed_short1,entry_exec_slope_down,entry_exec_slope_down,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,7,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,executed_short1,entry_exec_adx_pass,entry_exec_adx_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,7,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,executed_short1,entry_exec_atr_pass,entry_exec_atr_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,7,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,executed_short1,entry_exec_distance_pass,entry_exec_distance_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,7,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,executed_short1,entry_short_distance_cap_pass,entry_short_distance_cap_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,7,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,executed_short1,entry_short_ema20_proximity_pass,entry_short_ema20_proximity_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,7,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,executed_short1,entry_exec_bear_momentum,entry_exec_bear_momentum,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,7,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,executed_short1,entry_short_squeeze_risk,entry_short_squeeze_risk,pre_entry_boolean,False,lower_clean,flat,False,True,False,3,7,0.0,0.0,0.0,0.0,0.0,0.0
LTCUSDT,executed_short1,entry_short_squeeze_pass,entry_short_squeeze_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,7,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,starter_short_signal,entry_short_ema20_gap_atr,entry_short_ema20_gap_atr,pre_entry_numeric,True,higher_clean,higher_clean,True,False,False,9,19,0.46182231153783143,0.4510729217760267,0.37075660059669835,0.3530421030643403,0.09106571094113308,0.0980308187116864
LTCUSDT,starter_short_signal,entry_adx,entry_adx,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,9,19,27.500574026269472,27.318663438987727,27.5036956980322,25.87616162697344,-0.003121671762727374,1.4425018120142887
LTCUSDT,starter_short_signal,entry_exec_distance_atr,entry_exec_distance_atr,pre_entry_numeric,True,lower_clean,higher_clean,False,True,False,9,19,1.2498195988106835,1.2549830395193502,1.2109292387481392,1.182791274200427,0.038890360062544316,0.07219176531892324
LTCUSDT,starter_short_signal,entry_atr_ratio,entry_atr_ratio,pre_entry_numeric,False,lower_clean,lower_clean,True,False,False,9,19,0.9999378884566335,1.0237632150749951,1.0479314611383628,1.021438896321214,-0.047993572681729324,0.0023243187537811405
LTCUSDT,starter_short_signal,entry_plus_di,plus_di,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,9,19,14.00681796413983,13.070893016165195,17.212539172994127,16.917668743724754,-3.205721208854298,-3.8467757275595584
LTCUSDT,starter_short_signal,entry_minus_di,minus_di,pre_entry_numeric,False,higher_clean,lower_clean,False,True,False,9,19,25.06415882590289,24.26469436589824,25.409938806788286,24.37141375569473,-0.3457799808853963,-0.10671938979648843
LTCUSDT,starter_short_signal,entry_di_spread,di_spread,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,9,19,-11.057340861763063,-11.50373779076297,-8.197399633794154,-7.615312804918339,-2.8599412279689087,-3.8884249858446314
LTCUSDT,starter_short_signal,entry_rsi,entry_rsi,pre_entry_numeric,False,lower_clean,lower_clean,True,False,False,9,19,43.293477743929735,43.73751008191968,44.98267927956656,45.027925662895534,-1.6892015356368262,-1.2904155809758535
LTCUSDT,starter_short_signal,entry_short_resumption_strong,entry_short_resumption_strong,pre_entry_boolean,True,higher_clean,higher_clean,True,False,False,9,19,0.4444444444444444,0.0,0.2631578947368421,0.0,0.18128654970760233,0.0
LTCUSDT,starter_short_signal,entry_short_resumption,entry_short_resumption,pre_entry_boolean,False,higher_clean,flat,False,True,False,9,19,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,starter_short_signal,entry_short_pullback,entry_short_pullback,pre_entry_boolean,False,higher_clean,flat,False,True,False,9,19,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,starter_short_signal,entry_exec_bear_structure,entry_exec_bear_structure,pre_entry_boolean,False,higher_clean,flat,False,True,False,9,19,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,starter_short_signal,entry_exec_slope_down,entry_exec_slope_down,pre_entry_boolean,False,higher_clean,flat,False,True,False,9,19,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,starter_short_signal,entry_exec_adx_pass,entry_exec_adx_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,9,19,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,starter_short_signal,entry_exec_atr_pass,entry_exec_atr_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,9,19,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,starter_short_signal,entry_exec_distance_pass,entry_exec_distance_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,9,19,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,starter_short_signal,entry_short_distance_cap_pass,entry_short_distance_cap_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,9,19,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,starter_short_signal,entry_short_ema20_proximity_pass,entry_short_ema20_proximity_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,9,19,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,starter_short_signal,entry_exec_bear_momentum,entry_exec_bear_momentum,pre_entry_boolean,False,higher_clean,flat,False,True,False,9,19,1.0,1.0,1.0,1.0,0.0,0.0
LTCUSDT,starter_short_signal,entry_short_squeeze_risk,entry_short_squeeze_risk,pre_entry_boolean,False,lower_clean,flat,False,True,False,9,19,0.0,0.0,0.0,0.0,0.0,0.0
LTCUSDT,starter_short_signal,entry_short_squeeze_pass,entry_short_squeeze_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,9,19,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,executed_short1,entry_short_ema20_gap_atr,entry_short_ema20_gap_atr,pre_entry_numeric,True,higher_clean,higher_clean,True,False,False,3,8,0.46436955868843904,0.5101953493345212,0.4067356103189383,0.4139210212701035,0.057633948369500754,0.09627432806441766
DOGEUSDT,executed_short1,entry_adx,entry_adx,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,3,8,23.96430114747385,26.668218457558236,24.405461521676653,19.655184468044364,-0.4411603742028021,7.013033989513872
DOGEUSDT,executed_short1,entry_exec_distance_atr,entry_exec_distance_atr,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,3,8,1.06803104754686,0.9872125179795396,1.098325074992942,1.3456838670091429,-0.030294027446082117,-0.3584713490296033
DOGEUSDT,executed_short1,entry_atr_ratio,entry_atr_ratio,pre_entry_numeric,False,lower_clean,lower_clean,True,False,False,3,8,0.9751662137300537,0.9655107926035366,0.9957777898919089,1.0132681418413414,-0.02061157616185516,-0.047757349237804836
DOGEUSDT,executed_short1,entry_plus_di,plus_di,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,3,8,14.896943291388226,14.442663137949223,15.866625143926019,16.147663123689544,-0.9696818525377928,-1.7049999857403204
DOGEUSDT,executed_short1,entry_minus_di,minus_di,pre_entry_numeric,False,higher_clean,higher_clean,True,False,False,3,8,22.062638331644816,20.425427604822605,21.829850024804813,21.851200645648042,0.2327883068400034,-1.4257730408254368
DOGEUSDT,executed_short1,entry_di_spread,di_spread,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,3,8,-7.16569504025659,-6.229487420474474,-5.963224880878798,-5.749243577725149,-1.2024701593777927,-0.4802438427493243
DOGEUSDT,executed_short1,entry_rsi,entry_rsi,pre_entry_numeric,False,lower_clean,lower_clean,True,False,False,3,8,44.3623710816589,44.14230656141974,44.46368295824192,44.321736446194805,-0.10131187658301855,-0.17942988477506816
DOGEUSDT,executed_short1,entry_short_resumption_strong,entry_short_resumption_strong,pre_entry_boolean,True,higher_clean,higher_clean,True,False,False,3,8,0.6666666666666666,1.0,0.25,0.0,0.41666666666666663,1.0
DOGEUSDT,executed_short1,entry_short_resumption,entry_short_resumption,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,8,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,executed_short1,entry_short_pullback,entry_short_pullback,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,8,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,executed_short1,entry_exec_bear_structure,entry_exec_bear_structure,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,8,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,executed_short1,entry_exec_slope_down,entry_exec_slope_down,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,8,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,executed_short1,entry_exec_adx_pass,entry_exec_adx_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,8,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,executed_short1,entry_exec_atr_pass,entry_exec_atr_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,8,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,executed_short1,entry_exec_distance_pass,entry_exec_distance_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,8,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,executed_short1,entry_short_distance_cap_pass,entry_short_distance_cap_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,8,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,executed_short1,entry_short_ema20_proximity_pass,entry_short_ema20_proximity_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,8,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,executed_short1,entry_exec_bear_momentum,entry_exec_bear_momentum,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,8,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,executed_short1,entry_short_squeeze_risk,entry_short_squeeze_risk,pre_entry_boolean,False,lower_clean,flat,False,True,False,3,8,0.0,0.0,0.0,0.0,0.0,0.0
DOGEUSDT,executed_short1,entry_short_squeeze_pass,entry_short_squeeze_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,3,8,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,starter_short_signal,entry_short_ema20_gap_atr,entry_short_ema20_gap_atr,pre_entry_numeric,True,higher_clean,higher_clean,True,False,False,18,30,0.5157862104866817,0.5321386493515332,0.4530462506067709,0.4780274061792906,0.06273995987991082,0.054111243172242585
DOGEUSDT,starter_short_signal,entry_adx,entry_adx,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,18,30,21.65453494546628,19.120666478394583,27.56316793142989,24.123933400261457,-5.90863298596361,-5.003266921866874
DOGEUSDT,starter_short_signal,entry_exec_distance_atr,entry_exec_distance_atr,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,18,30,0.9965158369749463,1.0088039771012596,1.1269215807125326,1.1524826943507795,-0.1304057437375863,-0.14367871724951997
DOGEUSDT,starter_short_signal,entry_atr_ratio,entry_atr_ratio,pre_entry_numeric,False,lower_clean,higher_clean,False,True,False,18,30,1.0343585727134674,0.9607640511645139,1.025215361790881,1.0068654722211057,0.009143210922586409,-0.04610142105659176
DOGEUSDT,starter_short_signal,entry_plus_di,plus_di,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,18,30,15.175329857856699,14.618892719273525,15.427647036277882,15.304384419865979,-0.2523171784211833,-0.6854917005924541
DOGEUSDT,starter_short_signal,entry_minus_di,minus_di,pre_entry_numeric,False,higher_clean,higher_clean,True,False,False,18,30,22.89644105888316,20.715367059778814,21.4604561464222,21.54318443064251,1.4359849124609596,-0.8278173708636949
DOGEUSDT,starter_short_signal,entry_di_spread,di_spread,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,18,30,-7.72111120102646,-6.279297378684496,-6.032809110144319,-5.634743415908594,-1.6883020908821411,-0.6445539627759018
DOGEUSDT,starter_short_signal,entry_rsi,entry_rsi,pre_entry_numeric,False,lower_clean,higher_clean,False,True,False,18,30,43.92537850485742,43.796166137874664,43.83542595472,43.68720803500977,0.08995255013741854,0.10895810286489649
DOGEUSDT,starter_short_signal,entry_short_resumption_strong,entry_short_resumption_strong,pre_entry_boolean,True,higher_clean,higher_clean,True,False,False,18,30,0.6666666666666666,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0
DOGEUSDT,starter_short_signal,entry_short_resumption,entry_short_resumption,pre_entry_boolean,False,higher_clean,flat,False,True,False,18,30,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,starter_short_signal,entry_short_pullback,entry_short_pullback,pre_entry_boolean,False,higher_clean,flat,False,True,False,18,30,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,starter_short_signal,entry_exec_bear_structure,entry_exec_bear_structure,pre_entry_boolean,False,higher_clean,flat,False,True,False,18,30,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,starter_short_signal,entry_exec_slope_down,entry_exec_slope_down,pre_entry_boolean,False,higher_clean,flat,False,True,False,18,30,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,starter_short_signal,entry_exec_adx_pass,entry_exec_adx_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,18,30,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,starter_short_signal,entry_exec_atr_pass,entry_exec_atr_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,18,30,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,starter_short_signal,entry_exec_distance_pass,entry_exec_distance_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,18,30,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,starter_short_signal,entry_short_distance_cap_pass,entry_short_distance_cap_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,18,30,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,starter_short_signal,entry_short_ema20_proximity_pass,entry_short_ema20_proximity_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,18,30,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,starter_short_signal,entry_exec_bear_momentum,entry_exec_bear_momentum,pre_entry_boolean,False,higher_clean,flat,False,True,False,18,30,1.0,1.0,1.0,1.0,0.0,0.0
DOGEUSDT,starter_short_signal,entry_short_squeeze_risk,entry_short_squeeze_risk,pre_entry_boolean,False,lower_clean,flat,False,True,False,18,30,0.0,0.0,0.0,0.0,0.0,0.0
DOGEUSDT,starter_short_signal,entry_short_squeeze_pass,entry_short_squeeze_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,18,30,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,executed_short1,entry_short_ema20_gap_atr,entry_short_ema20_gap_atr,pre_entry_numeric,True,higher_clean,higher_clean,True,False,True,7,2,0.417158496076296,0.3888556665220594,0.26295156378409623,0.26295156378409623,0.15420693229219978,0.12590410273796315
NEARUSDT,executed_short1,entry_adx,entry_adx,pre_entry_numeric,True,lower_clean,lower_clean,True,False,True,7,2,25.462611234405507,26.77275356420761,31.733144354124214,31.733144354124214,-6.270533119718706,-4.960390789916605
NEARUSDT,executed_short1,entry_exec_distance_atr,entry_exec_distance_atr,pre_entry_numeric,True,lower_clean,lower_clean,True,False,True,7,2,1.1912048717827228,1.2171834346076529,1.4436604636014714,1.4436604636014714,-0.25245559181874855,-0.2264770289938185
NEARUSDT,executed_short1,entry_atr_ratio,entry_atr_ratio,pre_entry_numeric,False,lower_clean,higher_clean,False,True,True,7,2,0.9645644828926123,0.9640335260665784,0.9456759764947291,0.9456759764947291,0.018888506397883198,0.01835754957184932
NEARUSDT,executed_short1,entry_plus_di,plus_di,pre_entry_numeric,True,lower_clean,higher_clean,False,True,True,7,2,16.813403108289297,16.381652638967477,14.506593437501117,14.506593437501117,2.30680967078818,1.8750592014663603
NEARUSDT,executed_short1,entry_minus_di,minus_di,pre_entry_numeric,False,higher_clean,higher_clean,True,False,True,7,2,23.665706112539063,23.70235436471729,19.38189479099949,19.38189479099949,4.283811321539574,4.320459573717802
NEARUSDT,executed_short1,entry_di_spread,di_spread,pre_entry_numeric,True,lower_clean,lower_clean,True,False,True,7,2,-6.852303004249762,-6.0676162909278695,-4.875301353498372,-4.875301353498372,-1.9770016507513901,-1.1923149374294972
NEARUSDT,executed_short1,entry_rsi,entry_rsi,pre_entry_numeric,False,lower_clean,higher_clean,False,True,True,7,2,44.969588869459,45.773051393461095,44.180903741966574,44.180903741966574,0.7886851274924283,1.5921476514945212
NEARUSDT,executed_short1,entry_short_resumption_strong,entry_short_resumption_strong,pre_entry_boolean,True,higher_clean,higher_clean,True,False,True,7,2,0.5714285714285714,1.0,0.0,0.0,0.5714285714285714,1.0
NEARUSDT,executed_short1,entry_short_resumption,entry_short_resumption,pre_entry_boolean,False,higher_clean,flat,False,True,True,7,2,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,executed_short1,entry_short_pullback,entry_short_pullback,pre_entry_boolean,False,higher_clean,flat,False,True,True,7,2,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,executed_short1,entry_exec_bear_structure,entry_exec_bear_structure,pre_entry_boolean,False,higher_clean,flat,False,True,True,7,2,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,executed_short1,entry_exec_slope_down,entry_exec_slope_down,pre_entry_boolean,False,higher_clean,flat,False,True,True,7,2,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,executed_short1,entry_exec_adx_pass,entry_exec_adx_pass,pre_entry_boolean,False,higher_clean,flat,False,True,True,7,2,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,executed_short1,entry_exec_atr_pass,entry_exec_atr_pass,pre_entry_boolean,False,higher_clean,flat,False,True,True,7,2,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,executed_short1,entry_exec_distance_pass,entry_exec_distance_pass,pre_entry_boolean,False,higher_clean,flat,False,True,True,7,2,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,executed_short1,entry_short_distance_cap_pass,entry_short_distance_cap_pass,pre_entry_boolean,False,higher_clean,flat,False,True,True,7,2,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,executed_short1,entry_short_ema20_proximity_pass,entry_short_ema20_proximity_pass,pre_entry_boolean,False,higher_clean,flat,False,True,True,7,2,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,executed_short1,entry_exec_bear_momentum,entry_exec_bear_momentum,pre_entry_boolean,False,higher_clean,flat,False,True,True,7,2,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,executed_short1,entry_short_squeeze_risk,entry_short_squeeze_risk,pre_entry_boolean,False,lower_clean,flat,False,True,True,7,2,0.0,0.0,0.0,0.0,0.0,0.0
NEARUSDT,executed_short1,entry_short_squeeze_pass,entry_short_squeeze_pass,pre_entry_boolean,False,higher_clean,flat,False,True,True,7,2,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,starter_short_signal,entry_short_ema20_gap_atr,entry_short_ema20_gap_atr,pre_entry_numeric,True,higher_clean,higher_clean,True,False,False,15,10,0.4370391060703388,0.3888556665220594,0.41448163524938825,0.33162237670289735,0.022557470820950554,0.057233289819162037
NEARUSDT,starter_short_signal,entry_adx,entry_adx,pre_entry_numeric,True,lower_clean,higher_clean,False,True,False,15,10,24.62210920745864,23.23258730474445,23.925350969641862,22.38418844271451,0.6967582378167769,0.8483988620299385
NEARUSDT,starter_short_signal,entry_exec_distance_atr,entry_exec_distance_atr,pre_entry_numeric,True,lower_clean,higher_clean,False,True,False,15,10,1.265208983973094,1.298799899743616,1.0632493762910564,1.0274210187684463,0.20195960768203758,0.2713788809751698
NEARUSDT,starter_short_signal,entry_atr_ratio,entry_atr_ratio,pre_entry_numeric,False,lower_clean,higher_clean,False,True,False,15,10,0.9623633581802975,0.9640335260665784,0.9507486904824782,0.9418597345931514,0.01161466769781927,0.022173791473427018
NEARUSDT,starter_short_signal,entry_plus_di,plus_di,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,15,10,17.047045981231157,16.381652638967477,17.811467515175195,18.27971511244957,-0.7644215339440379,-1.8980624734820921
NEARUSDT,starter_short_signal,entry_minus_di,minus_di,pre_entry_numeric,False,higher_clean,higher_clean,True,False,False,15,10,23.173617413768618,23.041413875598504,21.202871231137326,20.725482620673276,1.9707461826312915,2.3159312549252284
NEARUSDT,starter_short_signal,entry_di_spread,di_spread,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,15,10,-6.126571432537463,-4.976685500449623,-3.3914037159621286,-3.2064476051935404,-2.7351677165753343,-1.7702378952560824
NEARUSDT,starter_short_signal,entry_rsi,entry_rsi,pre_entry_numeric,False,lower_clean,lower_clean,True,False,False,15,10,44.66430268454799,44.85006030055233,44.89786171439955,45.05670157039562,-0.23355902985156263,-0.20664126984328846
NEARUSDT,starter_short_signal,entry_short_resumption_strong,entry_short_resumption_strong,pre_entry_boolean,True,higher_clean,higher_clean,True,False,False,15,10,0.5333333333333333,1.0,0.3,0.0,0.23333333333333334,1.0
NEARUSDT,starter_short_signal,entry_short_resumption,entry_short_resumption,pre_entry_boolean,False,higher_clean,flat,False,True,False,15,10,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,starter_short_signal,entry_short_pullback,entry_short_pullback,pre_entry_boolean,False,higher_clean,flat,False,True,False,15,10,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,starter_short_signal,entry_exec_bear_structure,entry_exec_bear_structure,pre_entry_boolean,False,higher_clean,flat,False,True,False,15,10,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,starter_short_signal,entry_exec_slope_down,entry_exec_slope_down,pre_entry_boolean,False,higher_clean,flat,False,True,False,15,10,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,starter_short_signal,entry_exec_adx_pass,entry_exec_adx_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,15,10,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,starter_short_signal,entry_exec_atr_pass,entry_exec_atr_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,15,10,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,starter_short_signal,entry_exec_distance_pass,entry_exec_distance_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,15,10,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,starter_short_signal,entry_short_distance_cap_pass,entry_short_distance_cap_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,15,10,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,starter_short_signal,entry_short_ema20_proximity_pass,entry_short_ema20_proximity_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,15,10,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,starter_short_signal,entry_exec_bear_momentum,entry_exec_bear_momentum,pre_entry_boolean,False,higher_clean,flat,False,True,False,15,10,1.0,1.0,1.0,1.0,0.0,0.0
NEARUSDT,starter_short_signal,entry_short_squeeze_risk,entry_short_squeeze_risk,pre_entry_boolean,False,lower_clean,flat,False,True,False,15,10,0.0,0.0,0.0,0.0,0.0,0.0
NEARUSDT,starter_short_signal,entry_short_squeeze_pass,entry_short_squeeze_pass,pre_entry_boolean,False,higher_clean,flat,False,True,False,15,10,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,executed_short1,entry_short_ema20_gap_atr,entry_short_ema20_gap_atr,pre_entry_numeric,True,higher_clean,higher_clean,True,False,False,4,5,0.6080396308828875,0.6418574451661074,0.45339031613429415,0.4811916288983357,0.15464931474859334,0.1606658162677717
ETCUSDT,executed_short1,entry_adx,entry_adx,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,4,5,21.534535254703098,20.63905134724865,25.76341614316154,24.58157598406954,-4.228880888458441,-3.9425246368208917
ETCUSDT,executed_short1,entry_exec_distance_atr,entry_exec_distance_atr,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,4,5,1.0986372073820823,1.092251772952685,1.2753171640740073,1.222303194023441,-0.17667995669192504,-0.13005142107075596
ETCUSDT,executed_short1,entry_atr_ratio,entry_atr_ratio,pre_entry_numeric,False,lower_clean,lower_clean,True,False,False,4,5,0.9736728010244762,0.9653132223276253,1.013929933521188,1.02086320882999,-0.04025713249671181,-0.05554998650236476
ETCUSDT,executed_short1,entry_plus_di,plus_di,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,4,5,17.94240154584508,18.0604329439793,18.002395489590818,17.210891737925547,-0.059993943745737965,0.8495412060537539
ETCUSDT,executed_short1,entry_minus_di,minus_di,pre_entry_numeric,False,higher_clean,higher_clean,True,False,False,4,5,25.222336637460778,26.69282027776319,23.86206868448068,23.67544128244903,1.3602679529800987,3.0173789953141608
ETCUSDT,executed_short1,entry_di_spread,di_spread,pre_entry_numeric,True,lower_clean,lower_clean,True,False,False,4,5,-7.279935091615696,-8.868450130052329,-5.859673194889856,-4.675879536291287,-1.4202618967258402,-4.192570593761042
ETCUSDT,executed_short1,entry_rsi,entry_rsi,pre_entry_numeric,False,lower_clean,higher_clean,False,True,False,4,5,44.55234820398849,44.27648097069945,44.441336147002836,44.83242771004292,0.11101205698565053,-0.5559467393434687
ETCUSDT,executed_short1,entry_short_resumption_strong,entry_short_resumption_strong,pre_entry_boolean,True,higher_clean,higher_clean,True,False,False,4,5,1.0,1.0,0.8,1.0,0.19999999999999996,0.0
ETCUSDT,executed_short1,entry_short_resumption,entry_short_resumption,pre_entry_boolean,False,higher_clean,flat,False,True,False,4,5,1.0,1.0,1.0,1.0,0.0,0.0
ETCUSDT,executed_short1,entry_short_pullback,entry_short_pullback,pre_entry_boolean,False,higher_clean,flat,False,True,False,4,5,1.0,1.0,1.0,1.0,0.0,0.0
