Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,direction,is_winner,is_loser_nonpositive,entry_exec_distance_atr,entry_short_ema20_gap_atr,entry_atr_ratio,entry_adx,entry_plus_di,entry_minus_di,entry_di_spread,entry_rsi,entry_exec_bear_structure,entry_exec_slope_down,entry_exec_adx_pass,entry_exec_atr_pass,entry_exec_distance_pass,entry_short_distance_cap_pass,entry_short_ema20_proximity_pass,entry_exec_bear_momentum,entry_short_squeeze_risk,entry_short_squeeze_pass,entry_short_pullback,entry_short_resumption,entry_short_resumption_strong,entry_starter_short_signal,fwd_24bar_short_return,fwd_24bar_mfe_atr,fwd_24bar_mae_atr,followthrough_label,symbol,population
-19.20456454,8086,8095,52.77,54.74,245628220.01967594,,-38.8653335106477,1.0323413668477,-0.03835048322910755,2022-09-22 12:00:00+00:00,2022-09-24 00:00:00+00:00,1 days 12:00:00,Short1,short,False,True,1.182791274200427,0.093178553355419,1.03655458827157,22.61920180188085,20.41265411940452,23.134857209622645,-2.722203090218123,46.8421592087697,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.005874549933674344,0.8355431122629766,1.94553469205758,False,LTCUSDT,executed_short1_adverse
-19.414266220000002,8205,8209,52.18,51.9,109298158.08164155,,4.425676127511197,1.0103184140888,0.004368723648907657,2022-10-12 08:00:00+00:00,2022-10-13 00:00:00+00:00,0 days 16:00:00,Short1,short,True,False,1.2549830395193502,0.6312521191343403,1.0756284125420448,18.852056426197564,18.056133231151403,18.790015464284867,-0.733882233133464,42.161097463954604,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.022997316979685756,5.184765961609505,0.5238494106289405,True,LTCUSDT,executed_short1_followthrough
-19.77128505,8218,8287,51.24,56.37,139818536.53997952,,-102.49048629861512,1.06379399211525,-0.10116715456674456,2022-10-14 12:00:00+00:00,2022-10-26 00:00:00+00:00,11 days 12:00:00,Short1,short,False,True,1.15431678496516,0.5349605371743159,1.2253175610858529,27.101976528410802,13.176571345723726,24.67723338978751,-11.500662044063784,43.31765197148248,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.0025370804059327763,0.9297604804994726,0.910785776815807,False,LTCUSDT,executed_short1_adverse
-13.205326900000001,9712,9721,76.64,87.86,268325999.6023138,,-149.2499059555251,1.086138137525,-0.14747194676409192,2023-06-20 12:00:00+00:00,2023-06-22 00:00:00+00:00,1 days 12:00:00,Short1,short,False,True,1.0983442811138677,0.3530421030643403,0.9010349524538342,18.994220959584815,16.165289489141763,27.962475758648246,-11.797186269506483,46.25861490412242,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.14183194154488524,0.2605874234355533,15.9702863791217,False,LTCUSDT,executed_short1_adverse
-15.98741497,10184,10333,63.21,67.83,136397860.99257883,,-74.90935259023436,1.0474954288344,-0.07412624584717611,2023-09-07 04:00:00+00:00,2023-10-02 00:00:00+00:00,24 days 20:00:00,Short1,short,False,True,1.1785942557475984,0.12260058309611666,0.9406241531229792,29.33236260906149,13.070893016165197,24.264694365898237,-11.19380134973304,45.535643156788986,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.028634709697832657,4.209436931960474,1.689053063607958,True,LTCUSDT,executed_short1_followthrough
-15.58357687,10356,10423,64.8,63.0,116872441.68790853,,27.05464780400696,0.9957905619930001,0.02679166666666668,2023-10-05 20:00:00+00:00,2023-10-17 00:00:00+00:00,11 days 04:00:00,Short1,short,True,False,0.5242868396150734,0.23442741122473476,0.9180754782174619,28.265787869910767,14.092946770557994,26.66570246626301,-12.572755695705016,46.26651946726529,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.026697530864197485,3.8610529939798717,1.7251513377356864,True,LTCUSDT,executed_short1_followthrough
-15.53261867,10930,11113,65.03,71.39,122767774.29454029,,-99.84693466068072,1.0594799194807,-0.09884991542365063,2024-01-09 12:00:00+00:00,2024-02-09 00:00:00+00:00,30 days 12:00:00,Short1,short,False,True,1.5610866752540569,0.5646715489789161,1.040689430610681,39.65649490424358,17.008465171607796,33.29558823711671,-16.287123065508915,44.274791799720354,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.10702752575734267,0.2989366958244553,8.077933824945228,False,LTCUSDT,executed_short1_adverse
-12.94034652,11863,12145,77.98,73.94,204571963.07210425,,51.29605121914089,0.9829487216592,0.05083406001538865,2024-06-13 00:00:00+00:00,2024-07-30 00:00:00+00:00,47 days 00:00:00,Short1,short,True,False,1.5631330738614464,0.3962786045086474,1.1957336536277954,50.16208994218146,11.241151230733843,24.863520404206643,-13.6223691734728,44.61635443475746,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.0034624262631443446,1.5119644056316843,1.6646146581233403,False,LTCUSDT,executed_short1_adverse
-16.23674696,12327,12427,62.18,65.66,121513232.19685283,,-57.541732286483146,1.0378528656832,-0.05699453200385966,2024-08-29 08:00:00+00:00,2024-09-15 00:00:00+00:00,16 days 16:00:00,Short1,short,False,True,1.075048632199506,0.25510335855026045,1.0826294987375635,25.876161626973442,16.75610095077639,24.37141375569473,-7.615312804918339,45.5693352689757,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.02798327436474754,0.8699946993998422,3.408144372878295,False,LTCUSDT,executed_short1_adverse
-15.61959437,12584,12595,64.6,65.53,101143365.35538937,,-15.54251167178415,1.01628890768405,-0.0154034829721363,2024-10-11 04:00:00+00:00,2024-10-13 00:00:00+00:00,1 days 20:00:00,Short1,short,False,True,1.060708280751452,0.5078310309386406,0.9045626930312803,30.486393334981173,13.711380624406964,24.351586932838913,-10.64020630843195,43.423536948739155,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.035294117647058844,0.5994054822254351,4.058474619234803,False,LTCUSDT,executed_short1_adverse
-18.56301447,15785,15907,54.15,56.24,110866500.07522045,,-39.82128582597162,1.02458558367165,-0.03961578947368411,2026-03-28 16:00:00+00:00,2026-04-18 00:00:00+00:00,20 days 08:00:00,Short1,short,False,True,1.1240230116582934,0.5005998905144359,0.9837886295368347,25.116094701251935,16.624996340570288,18.60468682197265,-1.9796904814023613,44.24007759666322,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.0007386888273314708,2.5456403890821413,0.8309603342599771,False,LTCUSDT,executed_short1_adverse
-349011.88975314,70,132,0.0028638,0.0030211,9136.80819240412,,-55.926520293172956,1.0269500350041267,-0.05595448355332062,2019-07-25 16:00:00+00:00,2019-08-05 00:00:00+00:00,10 days 08:00:00,Short1,short,False,True,1.363339040814484,0.5101953493345212,0.9540836178458664,17.380360893464996,14.442663137949223,19.953606319816267,-5.510943181867043,44.14230656141974,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.028912633563796374,1.9422611552853284,1.3559181650105103,True,DOGEUSDT,executed_short1_followthrough
-379061.68715705,239,395,0.0026353,0.0025981,7015.926141318523,,13.109204045458485,0.9918907167838527,0.013123097939513568,2019-08-23 00:00:00+00:00,2019-09-18 00:00:00+00:00,26 days 00:00:00,Short1,short,True,False,0.9872125179795396,0.2606294854775125,1.0059042307407582,26.668218457558233,19.5793936498211,25.808881070295573,-6.229487420474474,45.721630891379796,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.01400220088794456,1.3334497468458084,1.3126736176456537,True,DOGEUSDT,executed_short1_followthrough
-437135.10859425,541,551,0.0022855,0.002426,8541.936201516883,,-62.44726378956306,1.0297810320709044,-0.06250525049223363,2019-10-12 08:00:00+00:00,2019-10-14 00:00:00+00:00,1 days 16:00:00,Short1,short,False,True,0.3408674125022183,0.25532145146414875,0.9091584450208772,16.36906227530266,12.853384086468207,18.59894477798633,-5.745560691518122,46.727117527392735,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.11131043535331422,0.022264398993916166,12.927266665842248,False,DOGEUSDT,executed_short1_adverse
-460496.3242019,862,1061,0.0021682,0.0021481,4624.20722276659,,8.262155974381805,0.9938201420763306,0.008274997693939658,2019-12-04 20:00:00+00:00,2020-01-07 00:00:00+00:00,33 days 04:00:00,Short1,short,True,False,1.487879808549869,0.5185481406034297,1.08236251359087,25.30873643612044,17.53761290943368,22.893579265779024,-5.355966356345345,42.18122520193639,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.013329028687390512,1.254932597907866,1.5147644573865955,False,DOGEUSDT,executed_short1_adverse
-560028.44105674,1551,1606,0.001783,0.00198,5766.895800845272,,-111.3792964000259,1.0536935118482562,-0.11154318564217591,2020-03-28 20:00:00+00:00,2020-04-07 00:00:00+00:00,9 days 04:00:00,Short1,short,False,True,0.29382177990797714,0.2752976980717093,0.9886860115891024,16.68224849663446,16.355771496920184,22.10869796085236,-5.752926463932177,46.64873712613904,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.04492428491306777,1.5269218664615565,2.2001214085714524,False,DOGEUSDT,executed_short1_adverse
-433113.67148306,2130,2152,0.0023029,0.0027814,8363.957715981094,,-208.34593172460472,1.101039919960661,-0.20888538364670606,2020-07-03 08:00:00+00:00,2020-07-07 00:00:00+00:00,3 days 16:00:00,Short1,short,False,True,1.300936251494685,0.5080168887413079,1.0378502720935803,20.387120728265554,18.690420260707384,20.924911286688634,-2.2344910259812494,44.404113891846634,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.17252160319597018,0.8589785922603494,21.194054439613588,False,DOGEUSDT,executed_short1_adverse
-380479.76144883,2630,2800,0.002616,0.0026574,4528.859527775411,,-16.75507311099371,1.00321098701213,-0.01683360091743116,2020-09-24 16:00:00+00:00,2020-10-23 00:00:00+00:00,28 days 08:00:00,Short1,short,False,True,1.524606843178084,0.33783091928665626,1.043715961765889,38.30275240871881,14.096035162207922,20.09050263260482,-5.9944674703968985,43.450841820829744,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.030198776758409818,0.15426602212165763,2.8677657958514606,False,DOGEUSDT,executed_short1_adverse
-395960.5255849,2875,2884,0.0025133,0.0026615,6163.305964352126,,-59.7058581555805,1.0245082638983702,-0.05999578243743274,2020-11-04 12:00:00+00:00,2020-11-06 00:00:00+00:00,1 days 12:00:00,Short1,short,False,True,1.455044178932871,0.381612259065694,1.046395717196499,42.63626381663121,12.542844346482822,21.593703330443727,-9.050858983960905,43.303959768325285,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.08681812756137348,0.1815161446725081,9.956160535287191,False,DOGEUSDT,executed_short1_adverse
-14572.57344795,8511,8692,0.07142,0.06686,274037.71362768236,,65.44338719446063,1.007547728191263,0.06287958555026596,2023-06-01 20:00:00+00:00,2023-07-02 00:00:00+00:00,30 days 04:00:00,Short1,short,True,False,0.8535415838465562,0.6222838412532834,0.9655107926035366,27.84432409139832,10.668773086394351,20.425427604822605,-9.756654518428254,43.22317579217716,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.07028843461215341,10.96308403720287,2.532986925563125,True,DOGEUSDT,executed_short1_followthrough
-16093.761435190001,8758,8764,0.06471,0.07089,197559.40598921018,,-100.55060269477997,1.091157025305882,-0.09655076495132119,2023-07-13 00:00:00+00:00,2023-07-14 00:00:00+00:00,1 days 00:00:00,Short1,short,False,True,0.9930128428542314,0.446229783474513,0.9167908169794444,18.92324820782317,15.939554750458905,25.81335013283584,-9.873795382376935,44.75410932892254,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.08885798176479665,0.1888509513001521,12.40514686352816,False,DOGEUSDT,executed_short1_adverse
-16617.509965600002,9042,9364,0.06261,0.06126,94283.31799768913,,21.40443297384057,1.0292054797194359,0.020572831816003882,2023-08-29 08:00:00+00:00,2023-10-22 00:00:00+00:00,53 days 16:00:00,Short1,short,True,False,1.390431482523601,0.5310277418440476,0.9412625808990078,16.63425980391692,18.917378138729042,22.61511081124779,-3.6977326725187467,44.23935900054296,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.013256668263855574,0.4444182778751579,8.558635867466817,False,DOGEUSDT,executed_short1_adverse
-532.27778673,5309,5400,1.883,2.18,8073826.828842768,,-159.16782498255216,1.081322323741995,-0.158805894848646,2023-03-28 20:00:00+00:00,2023-04-13 00:00:00+00:00,15 days 04:00:00,Short1,short,False,True,1.3020234118535827,0.308715574565212,0.9595851632549024,23.34358701674135,15.22774023686827,19.239503312511953,-4.0117630756436835,45.00340195193786,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.05523101433882108,0.1258002067229028,3.249838673674982,False,NEARUSDT,executed_short1_adverse
-526.67799452,5492,5838,1.8999999999999997,1.432,5358467.118957627,,245.60785589648958,0.87744553887032,0.245438947368421,2023-04-28 08:00:00+00:00,2023-06-25 00:00:00+00:00,57 days 16:00:00,Short1,short,True,False,1.2711514873132608,0.40048728969729847,0.9587670982700397,20.05835372095329,22.362086303411775,26.77829425151884,-4.416207948107065,45.773051393461095,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.03473684210526307,1.9270053633226527,1.7303721629836104,True,NEARUSDT,executed_short1_followthrough
-742.5189050600001,5913,5952,1.351,1.482,5322707.142350926,,-98.32175459187746,1.05177802901749,-0.09801369356032565,2023-07-07 12:00:00+00:00,2023-07-14 00:00:00+00:00,6 days 12:00:00,Short1,short,False,True,1.0246484950682884,0.38175792460270086,0.9906247090133635,33.455421935411934,12.727126351806499,23.702354364717294,-10.975228012910796,43.43698531388479,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.024426350851221256,1.8521919559076414,1.4247630430058804,True,NEARUSDT,executed_short1_followthrough
-732.0382137,6031,6042,1.369,1.401,3433372.5289693708,,-24.43909576437454,1.0138729259745,-0.024386413440467568,2023-07-27 04:00:00+00:00,2023-07-29 00:00:00+00:00,1 days 20:00:00,Short1,short,False,True,1.58529751534936,0.21718755300298054,0.931766789734556,40.122701691507075,13.785446638133962,19.52428626948702,-5.738839631353059,43.35840553199529,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.018991964937910902,0.7321365030834192,1.9266750081142723,False,NEARUSDT,executed_short1_adverse
-728.13666114,6057,6432,1.376,1.165,2611805.850468663,,152.71173787256154,0.92509762797837,0.15241969476744174,2023-07-31 12:00:00+00:00,2023-10-02 00:00:00+00:00,62 days 12:00:00,Short1,short,True,False,1.1128252748142453,0.83033975386927,0.9944796072263782,17.018432915874023,14.89023991689087,22.89275789172554,-8.00251797483467,43.47768115184655,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.011627906976744037,2.4989871792530605,2.2632336717763613,True,NEARUSDT,executed_short1_followthrough
-915.54963497,6450,6564,1.096,1.106,3513306.9517321917,,-10.1635164978019,1.0080201481019702,-0.010128649635036457,2023-10-05 00:00:00+00:00,2023-10-24 00:00:00+00:00,19 days 00:00:00,Short1,short,False,True,0.9266200624805765,0.5929468875434738,0.9640335260665783,33.95989481053671,13.48005418294143,27.732784690839956,-14.252730507898526,42.84472124182152,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.0009124087591241896,1.4490494107633152,0.9273916228885175,True,NEARUSDT,executed_short1_followthrough
-403.81504415,10102,10140,2.48,2.641,9626446.44269489,,-66.04819052869604,1.033968420546075,-0.06595181451612905,2025-06-04 16:00:00+00:00,2025-06-11 00:00:00+00:00,6 days 08:00:00,Short1,short,False,True,1.3365913332944521,0.3888556665220594,0.9300147751587237,19.26822891850488,17.29121183871605,18.844239032834977,-1.553027194118929,45.80457606781976,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.015322580645161215,3.755983918333411,0.5868724872395965,True,NEARUSDT,executed_short1_followthrough
-440.49346728,10175,10278,2.272,2.243,8691707.758125184,,11.77989654873531,0.9944140023846,0.011770466549295661,2025-06-16 20:00:00+00:00,2025-07-04 00:00:00+00:00,17 days 04:00:00,Short1,short,True,False,1.2171834346076527,0.25901540513931204,0.9441165963980022,26.772753564207612,20.561450525290986,26.629066816218856,-6.0676162909278695,46.502104611647255,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.08670774647887308,4.037502212357136,0.4609746620407811,True,NEARUSDT,executed_short1_followthrough
-451.47446899,10937,11040,2.217,2.69,21954623.609085016,,-214.65511644193683,1.107692609666965,-0.21445805142083885,2025-10-21 20:00:00+00:00,2025-11-08 00:00:00+00:00,17 days 04:00:00,Short1,short,False,True,1.43395222420875,0.5239191922288876,1.0209797354029095,19.641099879458924,24.4894546775312,25.97242366132893,-1.4829689837977291,45.75606767381257,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.027965719440685533,2.0296981297198493,1.252366931103733,False,NEARUSDT,executed_short1_adverse
-586.82339561,11219,11376,1.702,1.7089999999999999,5118381.1908585485,,-5.108591070482853,1.000827301212855,-0.005114864864864871,2025-12-07 20:00:00+00:00,2026-01-03 00:00:00+00:00,26 days 04:00:00,Short1,short,False,True,1.4934332148983702,0.5148655871421335,1.014176583048105,21.02440499939656,22.909864918885187,25.230031229165135,-2.320166310279948,42.86364794644469,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.017038777908343076,1.6387210077153844,3.9984792588255416,False,NEARUSDT,executed_short1_adverse
-676.6411646,11526,11700,1.476,1.16,5770706.123435538,,212.9267949586572,0.8918130549428,0.21319918699186985,2026-01-28 00:00:00+00:00,2026-02-26 00:00:00+00:00,29 days 00:00:00,Short1,short,True,False,1.4494140149005854,0.06670654515995754,0.9699150681152003,27.70519277535009,16.381652638967477,19.08044573991796,-2.698793100950482,46.948002305732054,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.18224932249322487,12.959462510602847,0.8415235396495325,True,NEARUSDT,executed_short1_followthrough
-234.39337973,44,216,4.2642,4.2349,9189666.009571705,,5.87165963925741,0.9960663868316215,0.00587459546925574,2019-01-20 08:00:00+00:00,2019-02-18 00:00:00+00:00,28 days 16:00:00,Short1,short,True,False,1.2754786265725961,0.8461681034070966,0.9641849110680045,19.24036996592986,19.418430235162198,26.79941909534827,-7.380988860186072,43.73864724912568,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.001571220862060758,1.561156704026914,0.8422029587513593,True,ETCUSDT,executed_short1_followthrough
-56.868996100000004,10013,10315,17.8,15.790000000000001,31447230.885374747,,113.35156737150051,0.9551147894995,0.11197780898876407,2023-08-09 16:00:00+00:00,2023-09-29 00:00:00+00:00,50 days 08:00:00,Short1,short,True,False,0.9345666570503632,0.30227552979223826,0.9664415335872462,27.036070822127886,17.551863925557598,18.168380951641733,-0.6165170260841357,45.917783625429365,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.00337078651685406,1.5068768160367954,0.5022922720122651,True,ETCUSDT,executed_short1_followthrough
-55.336676340000004,12683,12703,18.3,19.41,48943241.946971186,,-62.46708376979063,1.0433730323907,-0.061686065573770404,2024-10-27 16:00:00+00:00,2024-10-31 00:00:00+00:00,3 days 08:00:00,Short1,short,False,True,1.4526665456208614,0.5441185978473132,0.9524189607524718,36.70603186285217,17.210891737925547,30.262422801301714,-13.051531063376167,43.36680830318571,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.00874316939890711,0.5258958244479097,4.702127371534203,False,ETCUSDT,executed_short1_adverse
-63.25230115,13834,13843,16.0,18.46,59302472.2410406,,-156.69049797781463,1.0898371488145,-0.15482687500000006,2025-05-07 12:00:00+00:00,2025-05-09 00:00:00+00:00,1 days 12:00:00,Short1,short,False,True,1.222303194023441,0.5123892153231503,1.0344918681499655,26.38506247818,16.41984980129137,21.095729337582657,-4.675879536291287,43.558006347918266,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.23062500000000008,0.5954197297083497,15.877859458889352,False,ETCUSDT,executed_short1_adverse
-60.47101714,14079,14209,16.71,16.82,38220796.621996984,,-7.665608487752119,1.0137966023521001,-0.007586175942549463,2025-06-17 08:00:00+00:00,2025-07-09 00:00:00+00:00,21 days 16:00:00,Short1,short,False,True,1.1496263155039306,0.7308016073691616,1.0319908343856685,17.82396750218721,18.569001962400996,29.335325042674988,-10.766323080273992,44.13154072817792,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.03351286654697799,2.7495229649260744,0.6561361620846335,True,ETCUSDT,executed_short1_followthrough
-55.455218370000004,14713,14725,18.22,19.8,50711224.02961559,,-88.67344872581367,1.0542037012137,-0.0877612513721185,2025-10-01 00:00:00+00:00,2025-10-03 00:00:00+00:00,2 days 00:00:00,Short1,short,False,True,1.4053199734781983,0.4811916288983357,1.02086320882999,20.503726904134762,19.545326425751785,23.67544128244903,-4.130114856697244,45.26704734341762,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.08342480790340284,0.07353356252458187,7.31658947119606,False,ETCUSDT,executed_short1_adverse
-64.3408405,14838,14941,15.690000000000001,17.15,113934673.35758145,,-94.99410373100991,1.05647660101,-0.09409942638623311,2025-10-21 20:00:00+00:00,2025-11-08 00:00:00+00:00,17 days 04:00:00,Short1,short,False,True,1.1083307578280988,0.5137454941164318,1.0433222223191132,24.906158157997833,21.04687679262632,27.870102503330514,-6.823225710704193,45.9839219990476,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.018483110261312996,1.6500908026417904,1.1000605350945256,False,ETCUSDT,executed_short1_adverse
-66.92490518,14991,15295,15.069999999999999,13.35,36529200.13546308,,114.15983400699217,0.9510029026078,0.11319110816191108,2025-11-16 08:00:00+00:00,2026-01-06 00:00:00+00:00,50 days 16:00:00,Short1,short,True,False,1.0348772304014393,0.5529132829630534,0.9320739250569854,22.037732728567434,16.230310060259516,26.586221460178102,-10.355911399918586,44.42142121322099,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.0497677504976775,3.6310374057387165,0.2964112167949952,True,ETCUSDT,executed_short1_followthrough
-123.73766531,15672,15697,8.16,8.48,23858340.306181334,,-40.625550274579226,1.0294973753792,-0.04023529411764714,2026-03-09 20:00:00+00:00,2026-03-14 00:00:00+00:00,4 days 04:00:00,Short1,short,False,True,1.1884904606477456,0.249654046802533,0.9621998495185256,20.640683486571227,17.184702351681256,18.562022839829954,-1.3773204881486976,45.18239103044969,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.040441176470588244,0.2971564800729328,4.100759425006411,False,ETCUSDT,executed_short1_adverse
-124.91253669,15797,15811,8.08,7.95,23404356.736717455,,15.237455788129711,1.00117398157035,0.01509715346534655,2026-03-30 16:00:00+00:00,2026-04-02 00:00:00+00:00,2 days 08:00:00,Short1,short,True,False,1.1078056465997905,0.4795980918001384,1.0996757803549864,24.58157598406954,19.651207131304133,25.714727161240017,-6.063520029935884,44.83242771004292,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.004950495049504845,1.9070143939067499,1.9751220508319833,False,ETCUSDT,executed_short1_adverse
-33.09603476,51,78,30.199999999999996,39.626,378349733.90208447,,-313.1187055093359,1.15548186157588,-0.3132752649006623,2020-11-02 12:00:00+00:00,2020-11-07 00:00:00+00:00,4 days 12:00:00,Short1,short,False,True,1.5327437723482216,0.35484589729374827,1.0251877931156745,26.157187880007253,25.073090895386066,26.466318826653364,-1.3932279312672975,45.80198033565818,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.2030463576158941,2.7259071866519764,6.909128752837679,False,AAVEUSDT,executed_short1_adverse
-14.08280603,4313,4344,71.0,82.5,257869870.12277356,,-163.03312470780259,1.0808553628025002,-0.16305281690140846,2022-10-13 20:00:00+00:00,2022-10-19 00:00:00+00:00,5 days 04:00:00,Short1,short,False,True,1.2899089181117036,0.24763858493310661,1.3751492079069816,40.03753350549413,17.695500759181048,29.081623656884847,-11.3861228977038,44.74356719704541,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.11126760563380289,0.10851524473273032,4.720413145873703,False,AAVEUSDT,executed_short1_adverse
-16.07487459,4653,4812,62.10000000000001,55.7,168205215.29342306,,101.93238726264906,0.9468101133510001,0.10211111111111112,2022-12-09 12:00:00+00:00,2023-01-05 00:00:00+00:00,26 days 12:00:00,Short1,short,True,False,0.6836355597256446,0.5168311077409309,0.9338665645033106,21.123228604221218,17.24062217012167,29.585622472864515,-12.345000302742843,45.08700035907908,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.0032206119162640216,3.490868512080722,1.5708908304363225,False,AAVEUSDT,executed_short1_adverse
-14.15394513,5309,5358,70.6,79.1,223634888.36879432,,-121.3679563979804,1.0594227929805,-0.12145679886685548,2023-03-28 20:00:00+00:00,2023-04-06 00:00:00+00:00,8 days 04:00:00,Short1,short,False,True,1.5840716822047387,0.4048307263156718,0.9535081983222604,24.0722592564135,14.30721938508574,18.552830618330155,-4.245611233244416,43.361606634678076,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.049575070821529746,0.311436144019499,2.6783508385676984,False,AAVEUSDT,executed_short1_adverse
-15.89260276,5597,5676,62.8,68.1,153405433.25687617,,-85.27096547864193,1.0401708506419998,-0.08543710191082807,2023-05-15 20:00:00+00:00,2023-05-29 00:00:00+00:00,13 days 04:00:00,Short1,short,False,True,1.3039289098425428,0.19367985116037675,0.9061641236248267,30.19902245514118,20.709139122561528,20.910059259257377,-0.2009201366958493,46.85793433892332,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.039808917197452234,0.9481554742674753,4.361515181630395,False,AAVEUSDT,executed_short1_adverse
-15.58129953,5703,5844,64.0,66.19,456298603.56861085,,-35.13731066360528,1.01426469290535,-0.03523585937499996,2023-06-02 12:00:00+00:00,2023-06-26 00:00:00+00:00,23 days 12:00:00,Short1,short,False,True,0.8458992249992258,0.22857819238552887,0.9853842686363912,27.867697376114332,18.006168852268168,19.11950760859023,-1.1133387563220616,45.89671788957853,True,True,True,True,True,True,True,True,False,True,True,True,False,True,0.046875,7.615615037875888,0.7302644556867323,True,AAVEUSDT,executed_short1_followthrough
-18.23065055,6279,6342,54.68,59.79,213374997.84430197,,-94.2020555947293,1.0434312842292501,-0.09449954279444049,2023-09-06 12:00:00+00:00,2023-09-17 00:00:00+00:00,10 days 12:00:00,Short1,short,False,True,1.5161966242513205,0.7134676745044827,0.928608174880549,22.757387599704796,17.732788865782915,22.818926433755326,-5.086137567972411,42.26365198906682,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.007498171177761459,1.2109677470834155,4.2228618872652355,False,AAVEUSDT,executed_short1_adverse
-11.85607646,7200,7218,84.0,88.84,242725218.67777547,,-58.408012194073244,1.0246021276732,-0.0586478571428572,2024-02-07 00:00:00+00:00,2024-02-10 00:00:00+00:00,3 days 00:00:00,Short1,short,False,True,1.4560456736173115,0.3622559267091861,0.9408052036310413,21.905450895214816,18.44898897274341,22.6837511288794,-4.234762156135989,44.98384403425895,True,True,True,True,True,True,True,True,False,True,True,True,True,True,-0.06523809523809529,1.2042732866280181,4.169709240983703,False,AAVEUSDT,executed_short1_adverse
-11.11351758,7679,7824,89.56,98.50000000000001,336449077.1305444,,-100.39985122324745,1.0450040580474,-0.1008712594908441,2024-04-26 20:00:00+00:00,2024-05-21 00:00:00+00:00,24 days 04:00:00,Short1,short,False,True,1.0826876707872164,0.7092868894904117,0.947156223160357,19.441837340508204,14.543676040392318,21.06430918724171,-6.520633146849393,41.98480677065929,True,True,True,True,True,True,True,True,False,True,True,True,True,True,0.06855739169271997,4.014313895980305,1.7015216854552906,True,AAVEUSDT,executed_short1_followthrough
-12.07435504,8106,8142,82.35,97.0,359696894.8436866,,-177.97206912421214,1.082767788212,-0.1789881602914392,2024-07-07 00:00:00+00:00,2024-07-13 00:00:00+00:00,6 days 00:00:00,Short1,short,False,True,1.4473014591370963,0.08275553519113447,0.907459201776526,54.41414391947828,12.283866822304248,26.894696409322304,-14.610829587018056,45.795953185124446,True,True,True,True,True,True,True,True,False,True,True,True,False,True,-0.07953855494839115,2.578125603355956,3.352685835423713,False,AAVEUSDT,executed_short1_adverse
