market,okx_inst_id,ccxt_symbol_requested,timestamp,timestamp_ms,open_interest_amount,open_interest_value,base_volume,quote_volume,ccxt_symbol_returned,raw_info_json,source,fetch_timestamp_utc,history_granularity_note
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T05:00:00+00:00,1778994000000,,13291525.3768,,1205274.3174,,"[""1778994000000"", ""13291525.3768"", ""1205274.3174""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T06:00:00+00:00,1778997600000,,13356737.9415,,831161.2268,,"[""1778997600000"", ""13356737.9415"", ""831161.2268""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T07:00:00+00:00,1779001200000,,13532137.7294,,944214.3202,,"[""1779001200000"", ""13532137.7294"", ""944214.3202""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T08:00:00+00:00,1779004800000,,13964154.2618,,2619041.9024,,"[""1779004800000"", ""13964154.2618"", ""2619041.9024""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T09:00:00+00:00,1779008400000,,13839986.79,,913084.5718,,"[""1779008400000"", ""13839986.79"", ""913084.5718""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T10:00:00+00:00,1779012000000,,13864222.9775,,890677.8541,,"[""1779012000000"", ""13864222.9775"", ""890677.8541""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T11:00:00+00:00,1779015600000,,13793047.6064,,855142.6068,,"[""1779015600000"", ""13793047.6064"", ""855142.6068""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T12:00:00+00:00,1779019200000,,13814371.6036,,925370.2545,,"[""1779019200000"", ""13814371.6036"", ""925370.2545""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T13:00:00+00:00,1779022800000,,13767414.1911,,546520.3062,,"[""1779022800000"", ""13767414.1911"", ""546520.3062""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T14:00:00+00:00,1779026400000,,13746384.408,,760253.7644,,"[""1779026400000"", ""13746384.408"", ""760253.7644""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T15:00:00+00:00,1779030000000,,13681311.8298,,904273.9402,,"[""1779030000000"", ""13681311.8298"", ""904273.9402""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T16:00:00+00:00,1779033600000,,13674029.4983,,380846.5982,,"[""1779033600000"", ""13674029.4983"", ""380846.5982""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T17:00:00+00:00,1779037200000,,13644485.0642,,606259.9728,,"[""1779037200000"", ""13644485.0642"", ""606259.9728""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T18:00:00+00:00,1779040800000,,13667884.0047,,465000.6491,,"[""1779040800000"", ""13667884.0047"", ""465000.6491""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T19:00:00+00:00,1779044400000,,13642646.7019,,370036.455,,"[""1779044400000"", ""13642646.7019"", ""370036.455""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T20:00:00+00:00,1779048000000,,13626921.7515,,299873.1687,,"[""1779048000000"", ""13626921.7515"", ""299873.1687""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T21:00:00+00:00,1779051600000,,13583742.6312,,339739.8277,,"[""1779051600000"", ""13583742.6312"", ""339739.8277""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T22:00:00+00:00,1779055200000,,13535796.8637,,410396.2041,,"[""1779055200000"", ""13535796.8637"", ""410396.2041""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-17T23:00:00+00:00,1779058800000,,13454887.1795,,843026.9578,,"[""1779058800000"", ""13454887.1795"", ""843026.9578""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T00:00:00+00:00,1779062400000,,13217016.8875,,7092036.1336,,"[""1779062400000"", ""13217016.8875"", ""7092036.1336""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T01:00:00+00:00,1779066000000,,13189182.1666,,1400445.6901,,"[""1779066000000"", ""13189182.1666"", ""1400445.6901""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T02:00:00+00:00,1779069600000,,13237660.0466,,813649.2029,,"[""1779069600000"", ""13237660.0466"", ""813649.2029""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T03:00:00+00:00,1779073200000,,13303852.5483,,1065146.5911,,"[""1779073200000"", ""13303852.5483"", ""1065146.5911""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T04:00:00+00:00,1779076800000,,13233478.1078,,417257.3667,,"[""1779076800000"", ""13233478.1078"", ""417257.3667""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T05:00:00+00:00,1779080400000,,13263557.4695,,985588.6559,,"[""1779080400000"", ""13263557.4695"", ""985588.6559""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T06:00:00+00:00,1779084000000,,13282715.6963,,677425.557,,"[""1779084000000"", ""13282715.6963"", ""677425.557""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T07:00:00+00:00,1779087600000,,13247265.7683,,1351964.2222,,"[""1779087600000"", ""13247265.7683"", ""1351964.2222""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T08:00:00+00:00,1779091200000,,13246926.8065,,595240.7384,,"[""1779091200000"", ""13246926.8065"", ""595240.7384""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T09:00:00+00:00,1779094800000,,13248622.0481,,656969.1788,,"[""1779094800000"", ""13248622.0481"", ""656969.1788""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T10:00:00+00:00,1779098400000,,13289734.3368,,380405.8067,,"[""1779098400000"", ""13289734.3368"", ""380405.8067""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T11:00:00+00:00,1779102000000,,13490032.4561,,1359646.7143,,"[""1779102000000"", ""13490032.4561"", ""1359646.7143""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T12:00:00+00:00,1779105600000,,13340273.4943,,1154488.1435,,"[""1779105600000"", ""13340273.4943"", ""1154488.1435""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T13:00:00+00:00,1779109200000,,13331561.3004,,1144499.4018,,"[""1779109200000"", ""13331561.3004"", ""1144499.4018""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T14:00:00+00:00,1779112800000,,13344917.342,,2859434.1068,,"[""1779112800000"", ""13344917.342"", ""2859434.1068""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T15:00:00+00:00,1779116400000,,13410920.3772,,1701591.145,,"[""1779116400000"", ""13410920.3772"", ""1701591.145""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T16:00:00+00:00,1779120000000,,13436840.2533,,2148633.8171,,"[""1779120000000"", ""13436840.2533"", ""2148633.8171""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T17:00:00+00:00,1779123600000,,13577136.9735,,1322193.365,,"[""1779123600000"", ""13577136.9735"", ""1322193.365""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T18:00:00+00:00,1779127200000,,13477415.2749,,955412.4645,,"[""1779127200000"", ""13477415.2749"", ""955412.4645""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T19:00:00+00:00,1779130800000,,13465112.3677,,770615.8808,,"[""1779130800000"", ""13465112.3677"", ""770615.8808""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T20:00:00+00:00,1779134400000,,13411305.0205,,1869953.3324,,"[""1779134400000"", ""13411305.0205"", ""1869953.3324""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T21:00:00+00:00,1779138000000,,13375907.0772,,558793.6438,,"[""1779138000000"", ""13375907.0772"", ""558793.6438""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T22:00:00+00:00,1779141600000,,13345449.9377,,525391.6869,,"[""1779141600000"", ""13345449.9377"", ""525391.6869""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-18T23:00:00+00:00,1779145200000,,13336746.5,,516016.9603,,"[""1779145200000"", ""13336746.5"", ""516016.9603""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T00:00:00+00:00,1779148800000,,13296868.0841,,476472.1451,,"[""1779148800000"", ""13296868.0841"", ""476472.1451""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T01:00:00+00:00,1779152400000,,13301770.4091,,522165.45,,"[""1779152400000"", ""13301770.4091"", ""522165.45""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T02:00:00+00:00,1779156000000,,13307154.3609,,507906.9228,,"[""1779156000000"", ""13307154.3609"", ""507906.9228""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T03:00:00+00:00,1779159600000,,13303146.4192,,712370.1774,,"[""1779159600000"", ""13303146.4192"", ""712370.1774""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T04:00:00+00:00,1779163200000,,13295822.2816,,373436.1304,,"[""1779163200000"", ""13295822.2816"", ""373436.1304""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T05:00:00+00:00,1779166800000,,13357085.5482,,732318.3996,,"[""1779166800000"", ""13357085.5482"", ""732318.3996""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T06:00:00+00:00,1779170400000,,13462077.5994,,495570.616,,"[""1779170400000"", ""13462077.5994"", ""495570.616""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T07:00:00+00:00,1779174000000,,13451740.1616,,448289.5213,,"[""1779174000000"", ""13451740.1616"", ""448289.5213""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T08:00:00+00:00,1779177600000,,13519556.4434,,572742.9198,,"[""1779177600000"", ""13519556.4434"", ""572742.9198""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T09:00:00+00:00,1779181200000,,13509890.6127,,975674.6046,,"[""1779181200000"", ""13509890.6127"", ""975674.6046""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T10:00:00+00:00,1779184800000,,13520418.4406,,1060055.0884,,"[""1779184800000"", ""13520418.4406"", ""1060055.0884""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T11:00:00+00:00,1779188400000,,13516149.9764,,725931.5166,,"[""1779188400000"", ""13516149.9764"", ""725931.5166""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T12:00:00+00:00,1779192000000,,13527111.4364,,417320.5008,,"[""1779192000000"", ""13527111.4364"", ""417320.5008""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T13:00:00+00:00,1779195600000,,13522532.9105,,453974.1485,,"[""1779195600000"", ""13522532.9105"", ""453974.1485""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T14:00:00+00:00,1779199200000,,13609040.5226,,1254984.508,,"[""1779199200000"", ""13609040.5226"", ""1254984.508""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T15:00:00+00:00,1779202800000,,13602911.7115,,1793685.4418,,"[""1779202800000"", ""13602911.7115"", ""1793685.4418""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T16:00:00+00:00,1779206400000,,13433810.4091,,822711.428,,"[""1779206400000"", ""13433810.4091"", ""822711.428""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T17:00:00+00:00,1779210000000,,13438171.2404,,754875.733,,"[""1779210000000"", ""13438171.2404"", ""754875.733""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T18:00:00+00:00,1779213600000,,13427740.3887,,1047041.7096,,"[""1779213600000"", ""13427740.3887"", ""1047041.7096""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T19:00:00+00:00,1779217200000,,13490873.1361,,1016543.3707,,"[""1779217200000"", ""13490873.1361"", ""1016543.3707""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T20:00:00+00:00,1779220800000,,13512354.1637,,384440.6459,,"[""1779220800000"", ""13512354.1637"", ""384440.6459""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T21:00:00+00:00,1779224400000,,13480481.3521,,141404.7657,,"[""1779224400000"", ""13480481.3521"", ""141404.7657""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T22:00:00+00:00,1779228000000,,13474630.5867,,368037.9994,,"[""1779228000000"", ""13474630.5867"", ""368037.9994""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-19T23:00:00+00:00,1779231600000,,13346922.406,,1278431.1581,,"[""1779231600000"", ""13346922.406"", ""1278431.1581""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-20T00:00:00+00:00,1779235200000,,13362947.3891,,415031.1038,,"[""1779235200000"", ""13362947.3891"", ""415031.1038""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-20T01:00:00+00:00,1779238800000,,13386742.3714,,1246708.1534,,"[""1779238800000"", ""13386742.3714"", ""1246708.1534""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-20T02:00:00+00:00,1779242400000,,13364493.9072,,956050.2745,,"[""1779242400000"", ""13364493.9072"", ""956050.2745""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
AAVEUSDT,AAVE-USDT-SWAP,AAVE/USDT:USDT,2026-05-20T03:00:00+00:00,1779246000000,,13368068.7642,,575264.8942,,"[""1779246000000"", ""13368068.7642"", ""575264.8942""]",okx_public_via_ccxt.fetchOpenInterestHistory_1h,2026-05-23T08:41:43.407426+00:00,OKX ccxt historical OI uses 1h period and appears base-currency aggregate rather than exact instId-specific history.
